Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Bo Nix,DEN,5,3,0,7,4.0,2024,54
Javonte Williams,DEN,16,77,0,16,4.0,2024,54
Jaleel McLaughlin,DEN,9,46,0,10,4.0,2024,54
Courtland Sutton,DEN,0,0,0,0,4.0,2024,54
Michael Burton,DEN,0,0,0,0,4.0,2024,54
Greg Dulcich,DEN,0,0,0,0,4.0,2024,54
Lil'Jordan Humphrey,DEN,0,0,0,0,4.0,2024,54
Nate Adkins,DEN,0,0,0,0,4.0,2024,54
Josh Reynolds,DEN,0,0,0,0,4.0,2024,54
Troy Franklin,DEN,0,0,0,0,4.0,2024,54
Tyler Badie,DEN,1,0,0,0,4.0,2024,54
Aaron Rodgers,NYJ,5,26,0,14,4.0,2024,54
Braelon Allen,NYJ,8,34,0,9,4.0,2024,54
Breece Hall,NYJ,10,4,0,3,4.0,2024,54
Mike Williams,NYJ,0,0,0,0,4.0,2024,54
Allen Lazard,NYJ,0,0,0,0,4.0,2024,54
Garrett Wilson,NYJ,0,0,0,0,4.0,2024,54
Tyler Conklin,NYJ,0,0,0,0,4.0,2024,54
Jeremy Ruckert,NYJ,0,0,0,0,4.0,2024,54
Xavier Gipson,NYJ,0,0,0,0,4.0,2024,54
