Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,1,Lions,4.0,2024,64
David Montgomery,RB,1,Lions,4.0,2024,64
Jameson Williams,WR,1,Lions,4.0,2024,64
Amon-Ra St. Brown,WR,1,Lions,4.0,2024,64
Parker Hesse,TE,1,Lions,4.0,2024,64
Sam LaPorta,TE,1,Lions,4.0,2024,64
Graham Glasgow,OL,1,Lions,4.0,2024,64
Penei Sewell,T,1,Lions,4.0,2024,64
Taylor Decker,T,1,Lions,4.0,2024,64
Kayode Awosika,G,1,Lions,4.0,2024,64
Kevin Zeitler,G,1,Lions,4.0,2024,64
Aidan Hutchinson,DL,1,Lions,4.0,2024,64
D.J. Reader,DL,1,Lions,4.0,2024,64
Levi Onwuzurike,DL,1,Lions,4.0,2024,64
Alim McNeill,DL,1,Lions,4.0,2024,64
Jack Campbell,LB,1,Lions,4.0,2024,64
Malcolm Rodriguez,LB,1,Lions,4.0,2024,64
Alex Anzalone,LB,1,Lions,4.0,2024,64
Terrion Arnold,CB,1,Lions,4.0,2024,64
Carlton Davis,CB,1,Lions,4.0,2024,64
Kerby Joseph,S,1,Lions,4.0,2024,64
Brandon Joseph,S,1,Lions,4.0,2024,64
