Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Geno Smith,SEA,38,56,395,22,37.3,305,5.4,181,4.8,3.2,214,5.6,2,3.8%,4,7.5%,3,21,5,5,13,21.0%,3,8.0,4.0,2024,64
Jared Goff,DET,18,18,292,11,52.4,74,4.1,74,4.1,4.1,218,12.1,0,0.0%,0,0.0%,3,10,3,1,7,33.3%,0,,4.0,2024,64
Amon-Ra St. Brown,DET,1,1,7,1,100.0,5,5.0,5,5.0,5.0,2,2.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,4.0,2024,64
