Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Josh Allen,BUF,16,29,180,0,0,3,27,52,73.9,4.0,2024,62
Mitchell Trubisky,BUF,1,2,2,0,0,0,0,2,56.2,4.0,2024,62
James Cook,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Ray Davis,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Curtis Samuel,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Keon Coleman,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Mack Hollins,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Marquez Valdes-Scantling,BUF,0,0,0,0,0,0,0,0,,4.0,2024,62
Lamar Jackson,BAL,13,18,156,2,0,1,1,26,135.4,4.0,2024,62
Josh Johnson,BAL,1,1,1,0,0,0,0,1,79.2,4.0,2024,62
Derrick Henry,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
Justice Hill,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,4.0,2024,62
