Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Sam Darnold,MIN,20,28,275,3,1,2,21,31,123.4,4.0,2024,55
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Trent Sherfield,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,4.0,2024,55
Jordan Love,GNB,32,54,389,4,3,1,10,42,83.0,4.0,2024,55
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Bo Melton,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Malik Heath,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
Christian Watson,GNB,0,0,0,0,0,0,0,0,,4.0,2024,55
