Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jalen Hurts,PHI,18,30,158,6,16.7,281,9.4,96,5.3,3.2,62,3.4,1,3.4%,6,20.7%,6,15,4,2,12,32.4%,1,7.0,4.0,2024,57
Baker Mayfield,TAM,30,47,347,18,36.7,302,6.4,152,5.1,3.2,195,6.5,3,6.4%,6,12.8%,2,12,1,1,4,8.0%,1,10.0,4.0,2024,57
