Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,4.0,2024,62
Mitchell Trubisky,BUF,0,0,0,0,0,4.0,2024,62
James Cook,BUF,1,1,9,0,9,4.0,2024,62
Ray Davis,BUF,0,0,0,0,0,4.0,2024,62
Curtis Samuel,BUF,2,2,8,0,6,4.0,2024,62
Ty Johnson,BUF,0,0,0,0,0,4.0,2024,62
Khalil Shakir,BUF,5,4,62,0,52,4.0,2024,62
Keon Coleman,BUF,4,3,51,0,24,4.0,2024,62
Dalton Kincaid,BUF,7,5,47,0,25,4.0,2024,62
Mack Hollins,BUF,6,1,5,0,5,4.0,2024,62
Dawson Knox,BUF,1,1,0,0,0,4.0,2024,62
Marquez Valdes-Scantling,BUF,1,0,0,0,0,4.0,2024,62
Lamar Jackson,BAL,0,0,0,0,0,4.0,2024,62
Josh Johnson,BAL,0,0,0,0,0,4.0,2024,62
Derrick Henry,BAL,3,3,10,1,5,4.0,2024,62
Justice Hill,BAL,6,6,78,1,19,4.0,2024,62
Isaiah Likely,BAL,2,1,26,0,26,4.0,2024,62
Rashod Bateman,BAL,1,1,23,0,23,4.0,2024,62
Nelson Agholor,BAL,3,2,10,0,12,4.0,2024,62
Zay Flowers,BAL,2,1,10,0,10,4.0,2024,62
Mark Andrews,BAL,1,0,0,0,0,4.0,2024,62
