Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Denzel Ward,CLE,0,8,4,50.0%,53.0,13.3,6.6,0.0,71.4,9.8,17.0,36.0,0,0,0,0.0,0,1,4,80.0%,4.0,2024,60
Martin Emerson,CLE,0,5,4,80.0%,32.0,8.0,6.4,0.0,93.3,1.2,28.0,4.0,0,0,0,0.0,0,6,1,14.3%,4.0,2024,60
Devin Bush Jr.,CLE,0,3,2,66.7%,22.0,11.0,7.3,0.0,88.2,2.0,7.0,15.0,7,1,0,0.0,1,4,0,0.0%,4.0,2024,60
Cameron Mitchell,CLE,0,2,2,100.0%,10.0,5.0,5.0,0.0,87.5,0.5,1.0,9.0,0,0,0,0.0,0,1,2,66.7%,4.0,2024,60
Grant Delpit,CLE,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-3.0,-3.0,3.0,1,0,0,0.0,0,5,1,16.7%,4.0,2024,60
Ronnie Hickman,CLE,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,8.0,5.0,8.0,0,0,0,0.0,0,6,1,14.3%,4.0,2024,60
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,1,2.0,3,3,0,0.0%,4.0,2024,60
Quinton Jefferson,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,4.0,2024,60
Jeremiah Owusu-Koramoah,CLE,0,1,0,0.0%,,,0.0,,39.6,17.0,,,8,0,0,0.0,0,9,1,10.0%,4.0,2024,60
Greg Newsome II,CLE,0,2,0,0.0%,,,0.0,,39.6,16.5,,,0,0,0,0.0,0,0,0,,4.0,2024,60
Rodney McLeod,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,4.0,2024,60
Jordan Hicks,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,4.0,2024,60
Dalvin Tomlinson,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,4.0,2024,60
Jack Jones,LVR,0,6,4,66.7%,32.0,8.0,5.3,0.0,79.9,12.5,19.0,13.0,0,0,0,0.0,0,4,0,0.0%,4.0,2024,60
Nate Hobbs,LVR,0,6,3,50.0%,19.0,6.3,3.2,0.0,56.9,4.7,-1.0,20.0,0,0,0,0.0,0,4,2,33.3%,4.0,2024,60
Robert Spillane,LVR,0,3,3,100.0%,8.0,2.7,2.7,1.0,118.7,1.7,5.0,3.0,1,0,0,0.0,0,12,0,0.0%,4.0,2024,60
Luke Masterson,LVR,0,5,3,60.0%,43.0,14.3,8.6,0.0,87.9,9.2,37.0,6.0,0,0,0,0.0,0,6,1,14.3%,4.0,2024,60
Darnay Holmes,LVR,0,2,2,100.0%,14.0,7.0,7.0,0.0,95.8,2.0,4.0,10.0,0,0,0,0.0,0,1,1,50.0%,4.0,2024,60
Tommy Eichenberg,LVR,0,2,2,100.0%,10.0,5.0,5.0,0.0,87.5,0.0,0.0,10.0,0,0,0,0.0,0,3,0,0.0%,4.0,2024,60
K'Lavon Chaisson,LVR,0,2,2,100.0%,7.0,3.5,3.5,0.0,81.2,-2.5,-5.0,12.0,0,0,0,0.0,0,4,1,20.0%,4.0,2024,60
Tre'von Moehrig,LVR,1,2,2,100.0%,21.0,10.5,10.5,0.0,70.8,7.0,14.0,7.0,2,0,0,0.0,0,5,0,0.0%,4.0,2024,60
Amari Burney,LVR,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,11.0,11.0,2.0,1,1,0,0.0,1,1,0,0.0%,4.0,2024,60
Adam Butler,LVR,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,-6.0,-6.0,11.0,0,0,1,0.0,1,6,1,14.3%,4.0,2024,60
Jakorian Bennett,LVR,0,2,1,50.0%,4.0,4.0,2.0,0.0,56.2,0.0,-4.0,8.0,0,0,0,0.0,0,3,0,0.0%,4.0,2024,60
Charles Snowden,LVR,0,0,0,,,,,,,,,,2,0,2,1.0,3,3,0,0.0%,4.0,2024,60
Christian Wilkins,LVR,0,0,0,,,,,,,,,,0,0,2,0.5,3,1,0,0.0%,4.0,2024,60
Tyree Wilson,LVR,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%,4.0,2024,60
Isaiah Pola-Mao,LVR,0,0,0,,,,,,,,,,1,0,0,1.0,1,6,0,0.0%,4.0,2024,60
Janarius Robinson,LVR,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,4.0,2024,60
John Jenkins,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,4.0,2024,60
