Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jayden Daniels,WAS,8,47,1,10,4.0,2024,58
Brian Robinson Jr.,WAS,21,101,1,18,4.0,2024,58
Jeremy McNichols,WAS,8,68,2,27,4.0,2024,58
Olamide Zaccheaus,WAS,0,0,0,0,4.0,2024,58
Terry McLaurin,WAS,0,0,0,0,4.0,2024,58
Noah Brown,WAS,0,0,0,0,4.0,2024,58
Zach Ertz,WAS,0,0,0,0,4.0,2024,58
Luke McCaffrey,WAS,0,0,0,0,4.0,2024,58
John Bates,WAS,0,0,0,0,4.0,2024,58
Dyami Brown,WAS,0,0,0,0,4.0,2024,58
Kyler Murray,ARI,1,3,0,3,4.0,2024,58
James Conner,ARI,18,104,1,20,4.0,2024,58
Trey Benson,ARI,9,50,0,13,4.0,2024,58
Emari Demercado,ARI,4,24,0,16,4.0,2024,58
Marvin Harrison Jr.,ARI,0,0,0,0,4.0,2024,58
Greg Dortch,ARI,0,0,0,0,4.0,2024,58
Michael Wilson,ARI,0,0,0,0,4.0,2024,58
Elijah Higgins,ARI,0,0,0,0,4.0,2024,58
