0,1,week,year,game_id
Won Toss,49ers (deferred),4.0,2024,59
Roof,outdoors,4.0,2024,59
Surface,grass,4.0,2024,59
Duration,3:10,4.0,2024,59
Attendance,71042,4.0,2024,59
Weather,"71 degrees, relative humidity 59%, wind 5 mph",4.0,2024,59
Vegas Line,San Francisco 49ers -10.0,4.0,2024,59
Over/Under,40.5 (over),4.0,2024,59
