#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:53,GNB 30,10,5:06,51,Missed FG,1,Packers,4.0,2024,55
2,1,1:37,GNB 30,3,1:17,3,Interception,1,Packers,4.0,2024,55
3,2,11:50,GNB 30,7,3:46,39,Missed FG,1,Packers,4.0,2024,55
4,2,7:01,GNB 6,3,1:06,13,Interception,1,Packers,4.0,2024,55
5,2,5:28,GNB 30,10,3:25,36,Downs,1,Packers,4.0,2024,55
6,2,1:11,GNB 16,3,0:32,7,Punt,1,Packers,4.0,2024,55
7,2,0:39,MIN 3,2,0:24,3,Touchdown,1,Packers,4.0,2024,55
8,3,15:00,GNB 30,3,1:07,6,Punt,1,Packers,4.0,2024,55
9,3,10:18,GNB 2,3,1:02,4,Punt,1,Packers,4.0,2024,55
10,3,6:28,GNB 20,10,3:26,48,Downs,1,Packers,4.0,2024,55
11,3,0:33,GNB 11,11,3:55,89,Touchdown,1,Packers,4.0,2024,55
12,4,10:43,MIN 20,2,0:27,20,Touchdown,1,Packers,4.0,2024,55
13,4,6:50,GNB 30,2,0:37,36,Interception,1,Packers,4.0,2024,55
14,4,4:31,GNB 37,2,0:13,5,Fumble,1,Packers,4.0,2024,55
15,4,2:18,GNB 4,5,1:22,96,Touchdown,1,Packers,4.0,2024,55
