Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Quindell Johnson,,,1,1,100.0%,27.0,27.0,27.0,0.0,118.7,-1.0,-1.0,28.0,0,0,0,,0,,1,,4.0,2024,52
Christian Rozeboom,LAR,0.0,5,5,100.0%,44.0,8.8,8.8,1.0,142.9,3.2,16.0,28.0,0,0,0,0.0,0,11.0,0,0.0%,4.0,2024,52
Troy Reeder,LAR,0.0,4,4,100.0%,47.0,11.8,11.8,0.0,115.6,6.0,24.0,23.0,2,0,0,0.0,0,7.0,1,12.5%,4.0,2024,52
Cobie Durant,LAR,0.0,5,3,60.0%,19.0,6.3,3.8,0.0,67.9,10.4,13.0,6.0,0,0,0,0.0,0,2.0,1,33.3%,4.0,2024,52
Tre'Davious White,LAR,0.0,3,2,66.7%,13.0,6.5,4.3,0.0,75.7,5.7,3.0,10.0,0,0,0,0.0,0,1.0,0,0.0%,4.0,2024,52
Quentin Lake,LAR,0.0,3,1,33.3%,2.0,2.0,0.7,0.0,42.4,6.0,-2.0,4.0,1,0,0,1.0,1,6.0,1,14.3%,4.0,2024,52
Kamren Kinchens,LAR,0.0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0,0,0,0.0,0,4.0,1,20.0%,4.0,2024,52
Jared Verse,LAR,0.0,0,0,,,,,,,,,,5,2,1,0.0,3,4.0,0,0.0%,4.0,2024,52
Braden Fiske,LAR,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,4.0,0,0.0%,4.0,2024,52
Michael Hoecht,LAR,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,2.0,0,0.0%,4.0,2024,52
Byron Young,LAR,0.0,1,0,0.0%,,,0.0,,39.6,15.0,,,3,0,0,0.0,0,3.0,1,25.0%,4.0,2024,52
Jaquan Brisker,CHI,1.0,5,4,80.0%,66.0,16.5,13.2,0.0,79.2,15.8,61.0,5.0,1,0,0,1.0,1,12.0,0,0.0%,4.0,2024,52
T.J. Edwards,CHI,0.0,4,4,100.0%,29.0,7.3,7.3,0.0,96.9,0.0,0.0,29.0,5,0,0,0.0,0,9.0,0,0.0%,4.0,2024,52
Tyrique Stevenson,CHI,0.0,6,4,66.7%,51.0,12.8,8.5,0.0,93.1,7.8,31.0,20.0,0,0,0,0.0,0,5.0,0,0.0%,4.0,2024,52
Kyler Gordon,CHI,0.0,4,3,75.0%,24.0,8.0,6.0,0.0,89.6,4.5,15.0,9.0,5,0,0,0.0,0,7.0,1,12.5%,4.0,2024,52
Jaylon Johnson,CHI,0.0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,9.0,18.0,8.0,0,0,0,0.0,0,5.0,0,0.0%,4.0,2024,52
Tremaine Edmunds,CHI,0.0,4,2,50.0%,6.0,3.0,1.5,0.0,56.2,0.0,-6.0,12.0,2,0,0,0.0,0,2.0,0,0.0%,4.0,2024,52
Kevin Byard,CHI,0.0,3,1,33.3%,22.0,22.0,7.3,0.0,60.4,10.3,18.0,4.0,0,0,0,0.0,0,7.0,0,0.0%,4.0,2024,52
Montez Sweat,CHI,0.0,0,0,,,,,,,,,,0,1,1,1.0,3,2.0,0,0.0%,4.0,2024,52
Gervon Dexter,CHI,0.0,0,0,,,,,,,,,,0,0,1,1.0,2,2.0,0,0.0%,4.0,2024,52
Darrell Taylor,CHI,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,1.0,0,0.0%,4.0,2024,52
Austin Booker,CHI,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,2.0,0,0.0%,4.0,2024,52
Byron Cowart,CHI,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,4.0,2024,52
Jack Sanborn,CHI,0.0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,1.0,0,0.0%,4.0,2024,52
