Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Jordan Mailata,T,57,100%,0,0%,2,7%,0,Eagles,4.0,2024,57
Mekhi Becton,T,57,100%,0,0%,2,7%,0,Eagles,4.0,2024,57
Fred Johnson,T,57,100%,0,0%,2,7%,0,Eagles,4.0,2024,57
Landon Dickerson,G,57,100%,0,0%,2,7%,0,Eagles,4.0,2024,57
Jalen Hurts,QB,57,100%,0,0%,0,0%,0,Eagles,4.0,2024,57
Cam Jurgens,G,50,88%,0,0%,0,0%,0,Eagles,4.0,2024,57
Jahan Dotson,WR,49,86%,0,0%,0,0%,0,Eagles,4.0,2024,57
Parris Campbell,WR,48,84%,0,0%,1,4%,0,Eagles,4.0,2024,57
Dallas Goedert,TE,36,63%,0,0%,0,0%,0,Eagles,4.0,2024,57
Johnny Wilson,WR,32,56%,0,0%,6,22%,0,Eagles,4.0,2024,57
Saquon Barkley,RB,32,56%,0,0%,0,0%,0,Eagles,4.0,2024,57
Grant Calcaterra,TE,27,47%,0,0%,5,19%,0,Eagles,4.0,2024,57
Kenneth Gainwell,RB,25,44%,0,0%,4,15%,0,Eagles,4.0,2024,57
Jack Stoll,TE,22,39%,0,0%,14,52%,0,Eagles,4.0,2024,57
John Ross,WR,12,21%,0,0%,0,0%,0,Eagles,4.0,2024,57
Tyler Steen,G,7,12%,0,0%,2,7%,0,Eagles,4.0,2024,57
Ben VanSumeren,LB,1,2%,0,0%,25,93%,0,Eagles,4.0,2024,57
Will Shipley,RB,1,2%,0,0%,19,70%,0,Eagles,4.0,2024,57
Quinyon Mitchell,CB,0,0%,77,100%,0,0%,0,Eagles,4.0,2024,57
Nakobe Dean,LB,0,0%,75,97%,0,0%,0,Eagles,4.0,2024,57
C.J. Gardner-Johnson,SS,0,0%,72,94%,0,0%,0,Eagles,4.0,2024,57
Zack Baun,LB,0,0%,71,92%,5,19%,0,Eagles,4.0,2024,57
Avonte Maddox,CB,0,0%,69,90%,3,11%,0,Eagles,4.0,2024,57
Darius Slay,CB,0,0%,68,88%,0,0%,0,Eagles,4.0,2024,57
Jalen Carter,DT,0,0%,52,68%,5,19%,0,Eagles,4.0,2024,57
Tristin McCollum,FS,0,0%,41,53%,20,74%,0,Eagles,4.0,2024,57
Josh Sweat,LB,0,0%,41,53%,0,0%,0,Eagles,4.0,2024,57
Jordan Davis,DT,0,0%,37,48%,8,30%,0,Eagles,4.0,2024,57
Moro Ojomo,DT,0,0%,37,48%,6,22%,0,Eagles,4.0,2024,57
Reed Blankenship,SS,0,0%,36,47%,0,0%,0,Eagles,4.0,2024,57
Bryce Huff,DE,0,0%,33,43%,0,0%,0,Eagles,4.0,2024,57
Brandon Graham,DE,0,0%,32,42%,6,22%,0,Eagles,4.0,2024,57
Nolan Smith,LB,0,0%,31,40%,3,11%,0,Eagles,4.0,2024,57
Milton Williams,DT,0,0%,30,39%,6,22%,0,Eagles,4.0,2024,57
Thomas Booker,DT,0,0%,24,31%,1,4%,0,Eagles,4.0,2024,57
Isaiah Rodgers,CB,0,0%,9,12%,17,63%,0,Eagles,4.0,2024,57
Jalyx Hunt,LB,0,0%,5,6%,19,70%,0,Eagles,4.0,2024,57
Kelee Ringo,CB,0,0%,3,4%,25,93%,0,Eagles,4.0,2024,57
Jeremiah Trotter Jr.,LB,0,0%,3,4%,14,52%,0,Eagles,4.0,2024,57
Cooper DeJean,CB,0,0%,1,1%,22,81%,0,Eagles,4.0,2024,57
Oren Burks,LB,0,0%,0,0%,25,93%,0,Eagles,4.0,2024,57
Braden Mann,P,0,0%,0,0%,10,37%,0,Eagles,4.0,2024,57
Eli Ricks,CB,0,0%,0,0%,7,26%,0,Eagles,4.0,2024,57
Rick Lovato,LS,0,0%,0,0%,7,26%,0,Eagles,4.0,2024,57
Nick Gates,C,0,0%,0,0%,2,7%,0,Eagles,4.0,2024,57
Jake Elliott,K,0,0%,0,0%,2,7%,0,Eagles,4.0,2024,57
