Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Sam Darnold,MIN,0,0,0,0,0,4.0,2024,55
Aaron Jones,MIN,5,4,46,0,14,4.0,2024,55
Jordan Addison,MIN,4,3,72,1,29,4.0,2024,55
Ty Chandler,MIN,1,1,8,0,8,4.0,2024,55
Justin Jefferson,MIN,8,6,85,1,27,4.0,2024,55
Jalen Nailor,MIN,2,1,31,0,31,4.0,2024,55
Johnny Mundt,MIN,2,2,15,0,9,4.0,2024,55
Josh Oliver,MIN,2,2,10,1,8,4.0,2024,55
Trent Sherfield,MIN,1,1,8,0,8,4.0,2024,55
Brandon Powell,MIN,2,0,0,0,0,4.0,2024,55
Jordan Love,GNB,0,0,0,0,0,4.0,2024,55
Josh Jacobs,GNB,6,4,27,0,9,4.0,2024,55
Emanuel Wilson,GNB,1,0,0,0,0,4.0,2024,55
Jayden Reed,GNB,8,7,139,1,42,4.0,2024,55
Dontayvion Wicks,GNB,13,5,78,2,36,4.0,2024,55
Tucker Kraft,GNB,9,6,53,1,21,4.0,2024,55
Romeo Doubs,GNB,8,4,39,0,20,4.0,2024,55
Bo Melton,GNB,3,1,28,0,28,4.0,2024,55
Luke Musgrave,GNB,3,3,13,0,5,4.0,2024,55
Malik Heath,GNB,2,2,12,0,9,4.0,2024,55
Christian Watson,GNB,1,0,0,0,0,4.0,2024,55
