0,1,week,year,game_id
Won Toss,Giants (deferred),4.0,2024,49
Roof,outdoors,4.0,2024,49
Surface,fieldturf,4.0,2024,49
Duration,3:02,4.0,2024,49
Attendance,80425,4.0,2024,49
Weather,"74 degrees, relative humidity 88%, wind 3 mph",4.0,2024,49
Vegas Line,Dallas Cowboys -6.0,4.0,2024,49
Over/Under,45.5 (under),4.0,2024,49
