Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Patrick Queen,PIT,0,4,4,100.0%,40.0,10.0,10.0,2.0,147.9,3.8,15.0,25.0,3,0,1,0.0,1,7,2,22.2%,4.0,2024,53
Donte Jackson,PIT,0,8,4,50.0%,49.0,12.3,6.1,0.0,69.3,18.5,29.0,20.0,0,0,0,0.0,0,3,1,25.0%,4.0,2024,53
Joey Porter Jr.,PIT,0,5,3,60.0%,45.0,15.0,9.0,0.0,89.6,10.2,29.0,16.0,0,0,0,0.0,0,4,1,20.0%,4.0,2024,53
DeShon Elliott,PIT,0,4,3,75.0%,13.0,4.3,3.3,0.0,78.1,2.0,10.0,3.0,2,0,0,0.0,0,12,0,0.0%,4.0,2024,53
Minkah Fitzpatrick,PIT,0,3,3,100.0%,61.0,20.3,20.3,0.0,118.7,16.7,50.0,11.0,0,0,0,0.0,0,9,0,0.0%,4.0,2024,53
Payton Wilson,PIT,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,5.0,5.0,8.0,3,0,0,0.0,0,6,0,0.0%,4.0,2024,53
Elandon Roberts,PIT,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,1.0,1.0,9.0,0,0,0,0.0,0,3,0,0.0%,4.0,2024,53
Nick Herbig,PIT,0,1,1,100.0%,25.0,25.0,25.0,0.0,118.7,14.0,14.0,11.0,6,0,0,0.0,0,2,0,0.0%,4.0,2024,53
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,0,1,1.0,3,6,0,0.0%,4.0,2024,53
Larry Ogunjobi,PIT,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,1,14.3%,4.0,2024,53
DeMarvin Leal,PIT,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,4.0,2024,53
Beanie Bishop,PIT,0,2,0,0.0%,,,0.0,,39.6,14.5,,,1,0,0,0.5,1,1,1,50.0%,4.0,2024,53
Keeanu Benton,PIT,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,4.0,2024,53
T.J. Watt,PIT,0,0,0,,,,,,,,,,10,0,0,0.0,0,2,1,33.3%,4.0,2024,53
Jaylon Jones,IND,0,8,6,75.0%,88.0,14.7,11.0,0.0,110.4,14.6,70.0,18.0,0,0,0,0.0,0,6,2,25.0%,4.0,2024,53
Chris Lammons,IND,0,6,5,83.3%,65.0,13.0,10.8,1.0,151.4,4.3,27.0,38.0,1,1,0,1.0,2,5,2,28.6%,4.0,2024,53
E.J. Speed,IND,0,6,5,83.3%,58.0,11.6,9.7,0.0,106.9,1.8,21.0,37.0,2,0,0,0.0,0,13,1,7.1%,4.0,2024,53
Zaire Franklin,IND,0,3,2,66.7%,15.0,7.5,5.0,0.0,78.5,1.7,9.0,6.0,1,0,0,0.0,0,9,1,10.0%,4.0,2024,53
Julian Blackmon,IND,0,1,1,100.0%,38.0,38.0,38.0,0.0,118.7,31.0,31.0,7.0,2,0,0,0.5,1,6,0,0.0%,4.0,2024,53
Samuel Womack,IND,0,4,1,25.0%,11.0,11.0,2.8,0.0,39.6,11.3,0.0,11.0,0,0,0,0.0,0,1,0,0.0%,4.0,2024,53
Nick Cross,IND,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,2.0,2.0,3.0,1,0,0,0.0,0,8,2,20.0%,4.0,2024,53
Jaylon Carlies,IND,0,2,1,50.0%,32.0,32.0,16.0,0.0,95.8,-3.5,-4.0,36.0,1,0,0,0.0,0,3,0,0.0%,4.0,2024,53
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,1,0,1.5,3,3,0,0.0%,4.0,2024,53
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,1,1,0.5,3,2,0,0.0%,4.0,2024,53
Laiatu Latu,IND,0,0,0,,,,,,,,,,0,2,1,0.0,3,1,0,0.0%,4.0,2024,53
Grover Stewart,IND,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,1,33.3%,4.0,2024,53
Adetomiwa Adebawore,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,4.0,2024,53
Alec Pierce,IND,0,1,0,0.0%,,,0.0,,39.6,,,,0,0,0,0.0,0,0,0,,4.0,2024,53
Isaiah Land,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,4.0,2024,53
Dallis Flowers,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,4.0,2024,53
