Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Trevor Lawrence,JAX,18,33,169,11,32.4,378,11.5,127,7.1,3.8,42,2.3,2,6.3%,7,21.9%,1,13,3,2,6,17.1%,1,6.0,4.0,2024,56
C.J. Stroud,HOU,27,40,345,20,47.6,325,8.1,180,6.7,4.5,165,6.1,2,5.1%,7,17.9%,2,2,7,5,14,31.1%,3,5.7,4.0,2024,56
