Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
George Pickens,PIT,11,7,113,0,3.0,91,13.0,22,3.1,13.1,0,,1,9.1,0,97.9,4.0,2024,53
Pat Freiermuth,PIT,7,5,57,1,2.0,32,6.4,25,5.0,5.4,1,5.0,0,0.0,0,135.1,4.0,2024,53
Najee Harris,PIT,6,3,54,0,2.0,1,0.3,53,17.7,-2.2,0,,1,16.7,0,81.2,4.0,2024,53
Van Jefferson,PIT,3,2,21,0,1.0,7,3.5,14,7.0,12.7,0,,0,0.0,0,86.8,4.0,2024,53
Cordarrelle Patterson,PIT,2,2,19,0,1.0,7,3.5,12,6.0,3.5,0,,0,0.0,0,106.2,4.0,2024,53
Darnell Washington,PIT,2,2,31,0,1.0,4,2.0,27,13.5,2.0,1,2.0,0,0.0,0,118.7,4.0,2024,53
Calvin Austin III,PIT,1,1,17,0,1.0,14,14.0,3,3.0,14.0,0,,0,0.0,0,118.7,4.0,2024,53
Josh Downs,IND,9,8,82,1,6.0,46,5.8,36,4.5,6.7,0,,0,0.0,0,141.7,4.0,2024,53
Michael Pittman Jr.,IND,9,6,113,0,5.0,79,13.2,34,5.7,12.9,0,,0,0.0,0,109.7,4.0,2024,53
Jonathan Taylor,IND,4,3,20,0,1.0,3,1.0,17,5.7,0.3,0,,0,0.0,0,85.4,4.0,2024,53
Andrew Ogletree,IND,1,1,15,1,1.0,5,5.0,10,10.0,5.0,0,,0,0.0,0,158.3,4.0,2024,53
Alec Pierce,IND,2,1,9,0,,9,9.0,0,0.0,30.5,0,,0,0.0,0,62.5,4.0,2024,53
Adonai Mitchell,IND,3,0,0,0,0.0,0,,0,,22.3,0,,1,33.3,0,39.6,4.0,2024,53
