Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Deshaun Watson,CLE,24,32,176,9,25.7,172,5.4,74,3.1,2.3,102,4.3,3,9.4%,2,6.3%,3,7,1,7,11,26.2%,7,4.6,4.0,2024,60
Gardner Minshew II,LVR,14,24,130,7,26.9,154,6.4,55,3.9,2.3,75,5.4,3,12.5%,6,25.0%,2,15,1,2,5,19.2%,0,,4.0,2024,60
