#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TAM 21,10,5:16,79,Touchdown,1,Buccaneers,4.0,2024,57
2,1,7:49,TAM 20,5,2:46,80,Touchdown,1,Buccaneers,4.0,2024,57
3,1,3:25,TAM 27,4,2:19,13,Punt,1,Buccaneers,4.0,2024,57
4,1,1:06,PHI 22,5,1:57,22,Touchdown,1,Buccaneers,4.0,2024,57
5,2,13:47,TAM 20,12,6:29,77,Field Goal,1,Buccaneers,4.0,2024,57
6,2,1:54,TAM 30,4,0:40,13,Punt,1,Buccaneers,4.0,2024,57
7,2,0:55,TAM 28,5,0:47,19,Punt,1,Buccaneers,4.0,2024,57
8,3,12:28,TAM 30,12,5:39,70,Touchdown,1,Buccaneers,4.0,2024,57
9,3,2:36,TAM 24,9,4:37,42,Field Goal,1,Buccaneers,4.0,2024,57
10,4,9:17,TAM 21,4,1:37,17,Punt,1,Buccaneers,4.0,2024,57
11,4,4:10,PHI 42,6,4:10,24,End of Game,1,Buccaneers,4.0,2024,57
