Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Dalton Kincaid,BUF,7,5,47,0,3.0,16,3.2,31,6.2,7.3,0,,2,28.6,0,89.6,4.0,2024,62
Khalil Shakir,BUF,5,4,62,0,1.0,38,9.5,24,6.0,9.6,0,,0,0.0,0,118.3,4.0,2024,62
Keon Coleman,BUF,4,3,51,0,2.0,46,15.3,5,1.7,20.0,0,,1,25.0,0,116.7,4.0,2024,62
Curtis Samuel,BUF,2,2,8,0,,8,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,4.0,2024,62
James Cook,BUF,1,1,9,0,0.0,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2,4.0,2024,62
Mack Hollins,BUF,6,1,5,0,,6,6.0,-1,-1.0,13.2,0,,2,33.3,0,39.6,4.0,2024,62
Dawson Knox,BUF,1,1,0,0,,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2,4.0,2024,62
Marquez Valdes-Scantling,BUF,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6,4.0,2024,62
Justice Hill,BAL,6,6,78,1,4.0,12,2.0,66,11.0,2.0,1,6.0,0,0.0,0,158.3,4.0,2024,62
Derrick Henry,BAL,3,3,10,1,1.0,1,0.3,9,3.0,0.3,0,,0,0.0,0,120.1,4.0,2024,62
Nelson Agholor,BAL,3,2,10,0,1.0,9,4.5,1,0.5,10.0,0,,1,33.3,0,71.5,4.0,2024,62
Rashod Bateman,BAL,1,1,23,0,1.0,22,22.0,1,1.0,22.0,0,,0,0.0,0,118.7,4.0,2024,62
Zay Flowers,BAL,2,1,10,0,1.0,-2,-2.0,12,12.0,11.5,1,1.0,1,50.0,0,64.6,4.0,2024,62
Isaiah Likely,BAL,2,1,26,0,1.0,22,22.0,4,4.0,15.0,0,,1,50.0,0,95.8,4.0,2024,62
Mark Andrews,BAL,1,0,0,0,,0,,0,,10.0,0,,1,100.0,0,39.6,4.0,2024,62
