0,1,week,year,game_id
Won Toss,Broncos (deferred),4.0,2024,54
Roof,outdoors,4.0,2024,54
Surface,fieldturf,4.0,2024,54
Duration,3:15,4.0,2024,54
Attendance,82243,4.0,2024,54
Weather,"67 degrees, relative humidity 97%, wind 8 mph",4.0,2024,54
Vegas Line,New York Jets -9.0,4.0,2024,54
Over/Under,40.0 (under),4.0,2024,54
