Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Benjamin St-Juste,WAS,0,4,4,100.0%,43.0,10.8,10.8,0.0,111.5,9.3,37.0,6.0,0,0,0,0.0,0,4,0,0.0%,4.0,2024,58
Dante Fowler,WAS,0,2,2,100.0%,18.0,9.0,9.0,0.0,104.2,-3.0,-6.0,24.0,4,0,0,0.0,0,1,1,50.0%,4.0,2024,58
Emmanuel Forbes,WAS,0,3,2,66.7%,16.0,8.0,5.3,0.0,79.9,14.0,13.0,3.0,0,0,0,0.0,0,2,2,50.0%,4.0,2024,58
Jeremy Chinn,WAS,0,3,2,66.7%,25.0,12.5,8.3,0.0,92.4,12.0,22.0,3.0,0,0,0,0.0,0,10,0,0.0%,4.0,2024,58
Dorance Armstrong Jr.,WAS,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0,2,1,1.5,5,5,0,0.0%,4.0,2024,58
Bobby Wagner,WAS,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,0.5,-2.0,9.0,1,1,0,0.5,2,11,0,0.0%,4.0,2024,58
Frankie Luvu,WAS,0,3,1,33.3%,10.0,10.0,3.3,0.0,43.7,4.3,3.0,7.0,4,0,0,0.5,1,7,1,12.5%,4.0,2024,58
Noah Igbinoghene,WAS,0,2,1,50.0%,2.0,2.0,1.0,1.0,95.8,3.0,2.0,0.0,0,0,0,0.0,0,3,0,0.0%,4.0,2024,58
Quan Martin,WAS,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,6.0,6.0,3.0,1,0,0,0.0,0,4,0,0.0%,4.0,2024,58
Mike Sainristil,WAS,0,2,1,50.0%,12.0,12.0,6.0,0.0,68.7,9.0,4.0,8.0,0,0,0,0.0,0,2,0,0.0%,4.0,2024,58
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%,4.0,2024,58
Daron Payne,WAS,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,4.0,2024,58
Budda Baker,ARI,0,5,5,100.0%,38.0,7.6,7.6,0.0,98.3,0.4,2.0,36.0,1,0,0,0.0,0,15,1,6.3%,4.0,2024,58
Starling Thomas,ARI,0,5,4,80.0%,43.0,10.8,8.6,1.0,142.1,8.0,44.0,-1.0,0,0,0,0.0,0,2,0,0.0%,4.0,2024,58
Sean Murphy-Bunting,ARI,0,3,3,100.0%,29.0,9.7,9.7,0.0,106.9,7.7,23.0,6.0,0,0,0,0.0,0,2,1,33.3%,4.0,2024,58
Jalen Thompson,ARI,0,3,3,100.0%,36.0,12.0,12.0,0.0,116.7,10.0,30.0,6.0,0,0,0,0.0,0,9,1,10.0%,4.0,2024,58
Julian Okwara,ARI,0,2,2,100.0%,38.0,19.0,19.0,0.0,118.7,3.0,6.0,32.0,2,1,0,0.0,1,1,1,50.0%,4.0,2024,58
Garrett Williams,ARI,1,4,2,50.0%,2.0,1.0,0.5,0.0,16.7,13.3,-8.0,10.0,0,0,0,0.0,0,4,1,20.0%,4.0,2024,58
Kyzir White,ARI,0,3,2,66.7%,11.0,5.5,3.7,0.0,72.9,3.3,4.0,7.0,2,0,0,0.0,0,9,1,10.0%,4.0,2024,58
Max Melton,ARI,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,4.0,8.0,0.0,0,0,0,0.0,0,3,0,0.0%,4.0,2024,58
Mack Wilson,ARI,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,5.0,5.0,11.0,4,0,0,0.0,0,6,0,0.0%,4.0,2024,58
Dante Stills,ARI,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-7.0,-7.0,10.0,0,0,0,0.0,0,3,0,0.0%,4.0,2024,58
Dennis Gardeck,ARI,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,4.0,4.0,5.0,1,0,0,0.0,0,5,1,16.7%,4.0,2024,58
Bilal Nichols,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,1,20.0%,4.0,2024,58
Angelo Blackson,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,4.0,2024,58
Owen Pappoe,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,4.0,2024,58
Xavier Thomas,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,4.0,2024,58
Zaven Collins,ARI,0,0,0,,,,,,,,,,3,0,0,0.0,0,2,0,0.0%,4.0,2024,58
