Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Najee Harris,PIT,13,19,0,2.0,2,0.2,17,1.3,0,,4.0,2024,53
Justin Fields,PIT,10,55,2,4.0,35,3.5,20,2.0,0,,4.0,2024,53
Cordarrelle Patterson,PIT,6,43,0,3.0,18,3.0,25,4.2,0,,4.0,2024,53
Aaron Shampklin,PIT,1,5,0,1.0,3,3.0,2,2.0,0,,4.0,2024,53
Jonathan Taylor,IND,21,88,1,4.0,44,2.1,44,2.1,1,21.0,4.0,2024,53
Trey Sermon,IND,5,8,0,,3,0.6,5,1.0,0,,4.0,2024,53
Anthony Richardson,IND,3,24,0,2.0,17,5.7,7,2.3,0,,4.0,2024,53
Joe Flacco,IND,2,3,0,0.0,3,1.5,0,0.0,0,,4.0,2024,53
Adonai Mitchell,IND,1,10,0,1.0,10,10.0,0,0.0,0,,4.0,2024,53
