Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Justin Jefferson,MIN,8,6,85,1,4.0,57,9.5,28,4.7,12.6,0,,0,0.0,0,148.4,4.0,2024,55
Aaron Jones,MIN,5,4,46,0,2.0,2,0.5,44,11.0,4.0,0,,0,0.0,1,65.4,4.0,2024,55
Jordan Addison,MIN,4,3,72,1,3.0,71,23.7,1,0.3,21.5,0,,0,0.0,0,156.2,4.0,2024,55
Josh Oliver,MIN,2,2,10,1,1.0,-2,-1.0,12,6.0,-1.0,0,,0,0.0,0,127.1,4.0,2024,55
Johnny Mundt,MIN,2,2,15,0,,8,4.0,7,3.5,4.0,1,2.0,0,0.0,0,97.9,4.0,2024,55
Ty Chandler,MIN,1,1,8,0,,-3,-3.0,11,11.0,-3.0,0,,0,0.0,0,100.0,4.0,2024,55
Trent Sherfield,MIN,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0,4.0,2024,55
Jalen Nailor,MIN,2,1,31,0,1.0,20,20.0,11,11.0,12.0,0,,0,0.0,0,95.8,4.0,2024,55
Brandon Powell,MIN,2,0,0,0,,0,,0,,16.5,0,,0,0.0,0,39.6,4.0,2024,55
Jayden Reed,GNB,8,7,139,1,6.0,99,14.1,40,5.7,11.4,0,,1,12.5,0,158.3,4.0,2024,55
Tucker Kraft,GNB,9,6,53,1,2.0,7,1.2,46,7.7,6.2,2,3.0,0,0.0,0,119.2,4.0,2024,55
Dontayvion Wicks,GNB,13,5,78,2,5.0,56,11.2,22,4.4,14.1,0,,2,15.4,1,66.7,4.0,2024,55
Josh Jacobs,GNB,6,4,27,0,0.0,-5,-1.3,32,8.0,2.3,2,2.0,0,0.0,0,76.4,4.0,2024,55
Romeo Doubs,GNB,8,4,39,0,3.0,36,9.0,3,0.8,11.6,0,,1,12.5,1,24.5,4.0,2024,55
Luke Musgrave,GNB,3,3,13,0,1.0,7,2.3,6,2.0,2.3,0,,0,0.0,0,84.7,4.0,2024,55
Malik Heath,GNB,2,2,12,0,1.0,7,3.5,5,2.5,3.5,0,,0,0.0,0,91.7,4.0,2024,55
Bo Melton,GNB,3,1,28,0,1.0,27,27.0,1,1.0,33.3,0,,0,0.0,0,68.7,4.0,2024,55
Christian Watson,GNB,1,0,0,0,,0,,0,,13.0,0,,0,0.0,1,0.0,4.0,2024,55
Emanuel Wilson,GNB,1,0,0,0,,0,,0,,-7.0,0,,0,0.0,0,39.6,4.0,2024,55
