#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,KAN 30,4,2:08,43,Fumble,0,Chiefs,4.0,2024,61
2,1,6:16,KAN 30,1,0:10,0,Interception,0,Chiefs,4.0,2024,61
3,1,3:53,KAN 30,3,1:28,-2,Punt,0,Chiefs,4.0,2024,61
4,2,14:44,KAN 35,3,1:26,9,Punt,0,Chiefs,4.0,2024,61
5,2,11:22,KAN 35,9,5:41,15,Punt,0,Chiefs,4.0,2024,61
6,2,4:14,KAN 46,1,0:08,54,Touchdown,0,Chiefs,4.0,2024,61
7,2,3:12,KAN 24,10,3:12,29,Missed FG,0,Chiefs,4.0,2024,61
8,3,11:46,KAN 45,10,5:20,37,Field Goal,0,Chiefs,4.0,2024,61
9,4,13:32,KAN 3,8,4:08,34,Punt,0,Chiefs,4.0,2024,61
10,4,8:16,KAN 40,5,2:12,60,Touchdown,0,Chiefs,4.0,2024,61
11,4,3:15,KAN 4,6,3:15,16,End of Game,0,Chiefs,4.0,2024,61
