Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jayden Daniels,WAS,0,0,0,0,0,4.0,2024,58
Brian Robinson Jr.,WAS,3,3,12,0,5,4.0,2024,58
Jeremy McNichols,WAS,1,1,6,0,6,4.0,2024,58
Olamide Zaccheaus,WAS,6,6,85,0,27,4.0,2024,58
Terry McLaurin,WAS,10,7,52,1,15,4.0,2024,58
Noah Brown,WAS,4,3,26,0,14,4.0,2024,58
Zach Ertz,WAS,3,3,22,0,13,4.0,2024,58
Luke McCaffrey,WAS,1,1,17,0,17,4.0,2024,58
John Bates,WAS,1,1,9,0,9,4.0,2024,58
Dyami Brown,WAS,1,1,4,0,4,4.0,2024,58
Kyler Murray,ARI,0,0,0,0,0,4.0,2024,58
James Conner,ARI,1,1,9,0,9,4.0,2024,58
Trey Benson,ARI,0,0,0,0,0,4.0,2024,58
Emari Demercado,ARI,1,1,0,0,0,4.0,2024,58
Marvin Harrison Jr.,ARI,6,5,45,1,19,4.0,2024,58
Greg Dortch,ARI,4,4,38,0,12,4.0,2024,58
Michael Wilson,ARI,7,3,38,0,22,4.0,2024,58
Elijah Higgins,ARI,3,2,12,0,9,4.0,2024,58
