#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,BUF 30,7,3:58,20,Punt,0,Bills,4.0,2024,62
2,1,10:50,BUF 30,11,6:16,38,Field Goal,0,Bills,4.0,2024,62
3,2,14:55,BUF 30,3,2:05,9,Punt,0,Bills,4.0,2024,62
4,2,7:34,BUF 30,3,1:35,-5,Punt,0,Bills,4.0,2024,62
5,2,2:25,BUF 39,6,1:43,13,Punt,0,Bills,4.0,2024,62
6,3,13:53,BUF 40,4,2:27,60,Touchdown,0,Bills,4.0,2024,62
7,3,8:55,BUF 19,6,2:35,33,Fumble,0,Bills,4.0,2024,62
8,3,2:45,BUF 30,8,2:50,40,Missed FG,0,Bills,4.0,2024,62
9,4,11:23,BUF 30,3,0:30,0,Punt,0,Bills,4.0,2024,62
10,4,7:17,BUF 6,3,1:40,-2,Punt,0,Bills,4.0,2024,62
11,4,3:18,BUF 26,5,3:18,15,End of Game,0,Bills,4.0,2024,62
