Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Falcons,2.0,-0.48,-1.18,1.93,-3.86,-5.66,1.87,-6.09,8.32,7.11,-6.97,2.79,7.09,-1.43,5.63,4.0,2024,50
Saints,-2.0,5.66,-1.87,6.09,-8.32,0.48,1.18,-1.93,3.86,-7.11,-2.79,6.97,1.43,-7.09,-5.63,4.0,2024,50
