Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,0,4.0,2024,64
Kenneth Walker III,SEA,5,4,36,0,13,4.0,2024,64
Zach Charbonnet,SEA,5,5,39,0,16,4.0,2024,64
D.K. Metcalf,SEA,12,7,104,0,29,4.0,2024,64
Tyler Lockett,SEA,9,5,61,0,29,4.0,2024,64
Jaxon Smith-Njigba,SEA,12,8,51,0,11,4.0,2024,64
Jake Bobo,SEA,3,3,30,0,11,4.0,2024,64
AJ Barner,SEA,2,2,27,1,18,4.0,2024,64
Noah Fant,SEA,2,2,26,0,16,4.0,2024,64
Laviska Shenault Jr.,SEA,1,1,18,0,18,4.0,2024,64
Pharaoh Brown,SEA,2,1,3,0,3,4.0,2024,64
Jared Goff,DET,1,1,7,1,7,4.0,2024,64
Amon-Ra St. Brown,DET,6,6,45,1,17,4.0,2024,64
Jahmyr Gibbs,DET,0,0,0,0,0,4.0,2024,64
David Montgomery,DET,1,1,40,0,40,4.0,2024,64
Jameson Williams,DET,2,2,80,1,70,4.0,2024,64
Sam LaPorta,DET,4,4,53,0,30,4.0,2024,64
Tim Patrick,DET,2,2,52,0,29,4.0,2024,64
Brock Wright,DET,2,2,13,0,10,4.0,2024,64
Kalif Raymond,DET,1,1,9,0,9,4.0,2024,64
