Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Javonte Williams,DEN,16,77,0,7.0,46,2.9,31,1.9,1,16.0,4.0,2024,54
Jaleel McLaughlin,DEN,9,46,0,1.0,25,2.8,21,2.3,2,4.5,4.0,2024,54
Bo Nix,DEN,5,3,0,0.0,3,0.6,0,0.0,0,,4.0,2024,54
Tyler Badie,DEN,1,0,0,,0,0.0,0,0.0,0,,4.0,2024,54
Breece Hall,NYJ,10,4,0,,1,0.1,3,0.3,0,,4.0,2024,54
Braelon Allen,NYJ,8,34,0,3.0,24,3.0,10,1.3,1,8.0,4.0,2024,54
Aaron Rodgers,NYJ,5,26,0,1.0,25,5.0,1,0.2,1,5.0,4.0,2024,54
