Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Justin Fields,PIT,10,55,2,12,4.0,2024,53
Cordarrelle Patterson,PIT,6,43,0,12,4.0,2024,53
Najee Harris,PIT,13,19,0,5,4.0,2024,53
Aaron Shampklin,PIT,1,5,0,5,4.0,2024,53
George Pickens,PIT,0,0,0,0,4.0,2024,53
Pat Freiermuth,PIT,0,0,0,0,4.0,2024,53
Darnell Washington,PIT,0,0,0,0,4.0,2024,53
Van Jefferson,PIT,0,0,0,0,4.0,2024,53
Calvin Austin III,PIT,0,0,0,0,4.0,2024,53
Joe Flacco,IND,2,3,0,4,4.0,2024,53
Anthony Richardson,IND,3,24,0,14,4.0,2024,53
Jonathan Taylor,IND,21,88,1,21,4.0,2024,53
Adonai Mitchell,IND,1,10,0,10,4.0,2024,53
Trey Sermon,IND,5,8,0,6,4.0,2024,53
Michael Pittman Jr.,IND,0,0,0,0,4.0,2024,53
Josh Downs,IND,0,0,0,0,4.0,2024,53
Andrew Ogletree,IND,0,0,0,0,4.0,2024,53
Alec Pierce,IND,0,0,0,0,4.0,2024,53
