Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jacoby Brissett,NWE,2,3,0,2,4.0,2024,59
Rhamondre Stevenson,NWE,13,43,0,13,4.0,2024,59
Jamycal Hasty,NWE,3,15,0,9,4.0,2024,59
Antonio Gibson,NWE,6,12,0,5,4.0,2024,59
Ja'Lynn Polk,NWE,0,0,0,0,4.0,2024,59
Demario Douglas,NWE,0,0,0,0,4.0,2024,59
Austin Hooper,NWE,0,0,0,0,4.0,2024,59
Hunter Henry,NWE,0,0,0,0,4.0,2024,59
Kayshon Boutte,NWE,0,0,0,0,4.0,2024,59
K.J. Osborn,NWE,0,0,0,0,4.0,2024,59
Tyquan Thornton,NWE,0,0,0,0,4.0,2024,59
Brock Purdy,SFO,5,11,0,7,4.0,2024,59
Jordan Mason,SFO,24,123,1,25,4.0,2024,59
Deebo Samuel,SFO,2,14,0,8,4.0,2024,59
Jauan Jennings,SFO,0,0,0,0,4.0,2024,59
Brandon Aiyuk,SFO,0,0,0,0,4.0,2024,59
George Kittle,SFO,0,0,0,0,4.0,2024,59
Kyle Juszczyk,SFO,0,0,0,0,4.0,2024,59
Isaac Guerendo,SFO,1,0,0,0,4.0,2024,59
Chris Conley,SFO,0,0,0,0,4.0,2024,59
