#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CHI 25,5,3:36,19,Punt,1,Bears,4.0,2024,52
2,1,4:01,CHI 30,3,2:05,-3,Punt,1,Bears,4.0,2024,52
3,2,13:05,CHI 30,8,6:14,9,Punt,1,Bears,4.0,2024,52
4,2,6:42,LAR 16,3,1:00,16,Touchdown,1,Bears,4.0,2024,52
5,2,1:01,CHI 33,8,0:52,45,Field Goal,1,Bears,4.0,2024,52
6,3,8:50,CHI 26,12,6:13,74,Touchdown,1,Bears,4.0,2024,52
7,4,14:55,CHI 30,5,2:29,70,Touchdown,1,Bears,4.0,2024,52
8,4,8:47,CHI 30,3,2:22,-4,Punt,1,Bears,4.0,2024,52
9,4,4:14,CHI 38,6,3:11,19,Punt,1,Bears,4.0,2024,52
10,4,0:56,LAR 18,2,0:56,-2,End of Game,1,Bears,4.0,2024,52
