Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Matthew Stafford,LAR,1,1,4.0,2024,52
Kyren Williams,LAR,0,0,4.0,2024,52
Ronnie Rivers,LAR,0,0,4.0,2024,52
Tutu Atwell,LAR,0,0,4.0,2024,52
Jordan Whittington,LAR,0,0,4.0,2024,52
Demarcus Robinson,LAR,0,0,4.0,2024,52
Colby Parkinson,LAR,0,0,4.0,2024,52
Tyler Johnson,LAR,0,0,4.0,2024,52
Caleb Williams,CHI,1,0,4.0,2024,52
D'Andre Swift,CHI,0,0,4.0,2024,52
Roschon Johnson,CHI,0,0,4.0,2024,52
Cole Kmet,CHI,0,0,4.0,2024,52
D.J. Moore,CHI,0,0,4.0,2024,52
Keenan Allen,CHI,0,0,4.0,2024,52
Rome Odunze,CHI,0,0,4.0,2024,52
