Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Arden Key,27.0,OLB,17,9.0,240.0,77,LSU,5/3/1996,5,5.0,Tennessee Titans,Oakland Raiders,3.0,87.0,2018.0
Mason Kinsey,25.0,WR,6,0.0,200.0,71,Berry,8/29/1998,2,0.0,Tennessee Titans,,,,
Harold Landry,27.0,OLB,17,10.0,252.0,74,Boston Col.,6/5/1996,5,6.0,Tennessee Titans,Tennessee Titans,2.0,41.0,2018.0
Corey Levin,29.0,OL,16,0.0,307.0,76,Chattanooga,8/12/1994,5,1.0,Tennessee Titans,Tennessee Titans,6.0,217.0,2017.0
Will Levis,24.0,QB,9,9.0,229.0,76,"Penn St.,Kentucky",6/27/1999,0,6.0,Tennessee Titans,Tennessee Titans,2.0,33.0,2023.0
Roger McCreary,23.0,CB,15,11.0,190.0,71,Auburn,2/10/2000,1,4.0,Tennessee Titans,Tennessee Titans,2.0,35.0,2022.0
TK McLendon,23.0,DE,7,2.0,275.0,76,"Copiah-Lincoln CC,LSU,Eastern Kentucky",2/27/2000,0,2.0,Tennessee Titans,,,,
Elijah Molden,24.0,CB,15,8.0,192.0,70,Washington,1/30/1999,2,4.0,Tennessee Titans,Tennessee Titans,3.0,100.0,2021.0
Chris Moore,30.0,WR,17,5.0,200.0,73,Cincinnati,6/16/1993,7,4.0,Tennessee Titans,Baltimore Ravens,4.0,107.0,2016.0
Caleb Murphy,24.0,OLB,3,0.0,254.0,75,"Grand Valley St.,Ferris St.",12/15/1999,0,0.0,Tennessee Titans,,,,
Sean Murphy-Bunting,26.0,LCB,14,14.0,195.0,72,Central Michigan,6/19/1997,4,6.0,Tennessee Titans,Tampa Bay Buccaneers,2.0,39.0,2019.0
Justin Murray,30.0,T,4,0.0,315.0,77,Cincinnati,4/19/1993,5,0.0,Tennessee Titans,,,,
Xavier Newman-Johnson,24.0,G,3,1.0,297.0,74,Baylor,8/4/1999,1,0.0,Tennessee Titans,,,,
John Ojukwu,24.0,OL,3,3.0,309.0,77,Boise St.,1/9/1999,0,1.0,Tennessee Titans,,,,
Chigoziem Okonkwo,24.0,TE,17,11.0,238.0,75,Maryland,9/8/1999,1,5.0,Tennessee Titans,Tennessee Titans,4.0,143.0,2022.0
Jayden Peevy,24.0,DT,1,0.0,308.0,77,Texas A&M,9/3/1999,1,0.0,Tennessee Titans,,,,
Kyle Peko,30.0,DT,13,10.0,305.0,73,Oregon St.,7/23/1993,7,5.0,Tennessee Titans,,,,
Nicholas Petit-Frere,24.0,OL,3,2.0,316.0,77,Ohio St.,9/15/1999,1,1.0,Tennessee Titans,Tennessee Titans,3.0,69.0,2022.0
Kyle Philips,24.0,WR,9,0.0,189.0,71,UCLA,6/17/1999,1,2.0,Tennessee Titans,Tennessee Titans,5.0,163.0,2022.0
Kevin Rader,28.0,TE,14,0.0,250.0,76,Youngstown St.,4/26/1995,3,0.0,Tennessee Titans,,,,
Dillon Radunz,25.0,OL,16,11.0,301.0,78,North Dakota St.,3/28/1998,2,4.0,Tennessee Titans,Tennessee Titans,2.0,53.0,2021.0
Otis Reese,25.0,LB,7,3.0,214.0,75,"Georgia,Mississippi",7/2/1998,0,2.0,Tennessee Titans,,,,
Monty Rice,24.0,LB,12,0.0,233.0,72,Georgia,1/8/1999,2,1.0,Tennessee Titans,Tennessee Titans,3.0,92.0,2021.0
Andrew Rupcich,24.0,OL,5,2.0,318.0,78,Culver-Stockton,4/1/1999,1,1.0,Tennessee Titans,,,,
Kendall Sheffield,27.0,DB,2,0.0,200.0,70,Ohio St.,5/30/1996,4,0.0,Tennessee Titans,Atlanta Falcons,4.0,111.0,2019.0
Jeffery Simmons,26.0,DT,12,12.0,305.0,76,Mississippi St.,7/28/1997,4,6.0,Tennessee Titans,Tennessee Titans,1.0,19.0,2019.0
Peter Skoronski,22.0,OL,14,14.0,313.0,76,Northwestern,7/31/2001,0,5.0,Tennessee Titans,Tennessee Titans,1.0,11.0,2023.0
Tyjae Spears,22.0,RB,17,1.0,195.0,71,Tulane,6/15/2001,0,6.0,Tennessee Titans,Tennessee Titans,3.0,81.0,2023.0
Taylor Stallworth,28.0,DT,1,0.0,305.0,74,South Carolina,8/18/1995,5,0.0,Tennessee Titans,,,,
Ryan Stonehouse,24.0,P,12,0.0,200.0,70,Colorado St.,5/11/1999,1,3.0,Tennessee Titans,,,,
Ryan Tannehill,35.0,QB,10,8.0,217.0,76,Texas A&M,7/27/1988,11,5.0,Tennessee Titans,Miami Dolphins,1.0,8.0,2012.0
Teair Tart,26.0,LDT,11,9.0,315.0,74,Florida International,2/28/1997,3,4.0,Tennessee Titans,,,,
Calvin Throckmorton,27.0,OL,6,0.0,311.0,77,Oregon,8/16/1996,2,0.0,Tennessee Titans,,,,
Kindle Vildor,26.0,CB,2,0.0,189.0,71,Georgia Southern,12/11/1997,3,0.0,Tennessee Titans,Chicago Bears,5.0,163.0,2020.0
K'Von Wallace,26.0,S,10,7.0,205.0,71,Clemson,7/25/1997,3,3.0,Tennessee Titans,Philadelphia Eagles,4.0,127.0,2020.0
Garret Wallow,24.0,LB,3,0.0,230.0,74,TCU,1/25/1999,2,0.0,Tennessee Titans,Houston Texans,5.0,170.0,2021.0
Jonathan Ward,26.0,RB,7,0.0,202.0,72,Central Michigan,9/30/1997,3,0.0,Tennessee Titans,,,,
Rashad Weaver,26.0,OLB,15,0.0,259.0,76,Pittsburgh,11/10/1997,2,1.0,Tennessee Titans,Tennessee Titans,4.0,135.0,2021.0
Trevon Wesco,28.0,TE,15,10.0,267.0,75,West Virginia,9/12/1995,4,0.0,Tennessee Titans,New York Jets,4.0,121.0,2019.0
Nick Westbrook-Ikhine,26.0,WR,14,9.0,211.0,74,Indiana,3/21/1997,3,3.0,Tennessee Titans,,,,
Josh Whyle,24.0,TE,11,3.0,248.0,78,Cincinnati,9/8/1999,0,1.0,Tennessee Titans,Tennessee Titans,5.0,147.0,2023.0
Malik Willis,24.0,QB,3,0.0,225.0,73,"Auburn,Liberty",5/25/1999,1,0.0,Tennessee Titans,Tennessee Titans,3.0,86.0,2022.0
Ty Zentner,25.0,P,5,0.0,199.0,74,"Butler (KS),Kansas St.",6/7/1998,0,1.0,Tennessee Titans,,,,
