Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Kahlef Hailassie,23.0,CB,9,1.0,194.0,73,"Oregon,Independence (KS),Western Kentucky",11/9/2000,0,1.0,Cleveland Browns,,,,
Duron Harmon,32.0,S,4,0.0,205.0,72,Rutgers,1/24/1991,10,1.0,Cleveland Browns,New England Patriots,3.0,91.0,2013.0
Nick Harris,25.0,C,17,2.0,293.0,73,Washington,11/13/1998,3,2.0,Cleveland Browns,Cleveland Browns,5.0,160.0,2020.0
Shelby Harris,32.0,DT,17,7.0,288.0,74,Illinois St.,8/11/1991,9,4.0,Cleveland Browns,Oakland Raiders,7.0,235.0,2014.0
Ronnie Hickman,22.0,S,10,4.0,209.0,73,Ohio St.,10/11/2001,0,3.0,Cleveland Browns,,,,
Dustin Hopkins,33.0,K,15,0.0,210.0,74,Florida St.,10/1/1990,8,4.0,Cleveland Browns,Buffalo Bills,6.0,177.0,2013.0
James Hudson,24.0,T,16,7.0,313.0,77,"Michigan,Cincinnati",5/13/1999,2,3.0,Cleveland Browns,Cleveland Browns,4.0,110.0,2021.0
Charley Hughlett,33.0,LS,17,0.0,251.0,76,Central Florida,5/16/1990,8,1.0,Cleveland Browns,,,,
Kareem Hunt,28.0,RB,15,2.0,216.0,71,Toledo,8/6/1995,6,3.0,Cleveland Browns,Kansas City Chiefs,3.0,86.0,2017.0
Maurice Hurst Jr.,28.0,DT,13,0.0,290.0,74,Michigan,5/9/1995,5,2.0,Cleveland Browns,Oakland Raiders,5.0,140.0,2018.0
Siaki Ika,23.0,DT,4,0.0,335.0,75,"LSU,Baylor",11/7/2000,0,0.0,Cleveland Browns,Cleveland Browns,3.0,98.0,2023.0
Deon Jackson,24.0,RB,1,0.0,218.0,72,Duke,2/18/1999,2,0.0,Cleveland Browns,,,,
Dawand Jones,22.0,T,11,9.0,374.0,80,Ohio St.,8/6/2001,0,4.0,Cleveland Browns,Cleveland Browns,4.0,111.0,2023.0
Sam Kamara,26.0,DE,2,0.0,272.0,72,Stony Brook,12/21/1997,2,0.0,Cleveland Browns,,,,
John Kelly,27.0,RB,0,0.0,205.0,70,Tennessee,10/4/1996,5,0.0,Cleveland Browns,Los Angeles Rams,6.0,176.0,2018.0
Jordan Kunaszyk,27.0,LB,5,0.0,235.0,75,California,10/15/1996,4,0.0,Cleveland Browns,,,,
Tanner McCalister,23.0,S,3,0.0,191.0,71,"Oklahoma St.,Ohio St.",1/27/2000,0,0.0,Cleveland Browns,,,,
Isaiah McGuire,22.0,DE,4,1.0,268.0,76,Missouri,7/27/2001,0,1.0,Cleveland Browns,Cleveland Browns,4.0,126.0,2023.0
Rodney McLeod,33.0,S,10,5.0,185.0,70,Virginia,6/23/1990,11,2.0,Cleveland Browns,,,,
Cameron Mitchell,22.0,CB,13,3.0,191.0,71,Northwestern,9/8/2001,0,2.0,Cleveland Browns,Cleveland Browns,5.0,142.0,2023.0
Elijah Moore,23.0,WR,17,12.0,178.0,70,Mississippi,3/27/2000,2,5.0,Cleveland Browns,New York Jets,2.0,34.0,2021.0
Greg Newsome II,23.0,CB,14,13.0,192.0,72,Northwestern,5/18/2000,2,6.0,Cleveland Browns,Cleveland Browns,1.0,26.0,2021.0
David Njoku,27.0,TE,16,16.0,246.0,76,Miami (FL),7/10/1996,6,7.0,Cleveland Browns,Cleveland Browns,1.0,29.0,2017.0
Ty Nsekhe,38.0,T,2,0.0,325.0,80,Texas St.,10/27/1985,11,0.0,Cleveland Browns,,,,
Ogbonnia Okoronkwo,28.0,DE,14,0.0,253.0,74,Oklahoma,4/24/1995,4,2.0,Cleveland Browns,Los Angeles Rams,5.0,160.0,2018.0
Jeremiah Owusu-Koramoah,24.0,LB,16,13.0,221.0,74,Notre Dame,11/4/1999,2,11.0,Cleveland Browns,Cleveland Browns,2.0,52.0,2021.0
Riley Patterson,24.0,K,2,0.0,190.0,72,Memphis,9/7/1999,2,0.0,Cleveland Browns,,,,
Donovan Peoples-Jones,24.0,WR,7,5.0,204.0,74,Michigan,2/19/1999,3,1.0,Cleveland Browns,Cleveland Browns,6.0,187.0,2020.0
Ethan Pocic,28.0,C,15,15.0,320.0,78,LSU,8/5/1995,6,5.0,Cleveland Browns,Seattle Seahawks,2.0,58.0,2017.0
James Proche,27.0,WR,10,1.0,193.0,71,SMU,9/21/1996,3,0.0,Cleveland Browns,Baltimore Ravens,6.0,201.0,2020.0
Za'Darius Smith,31.0,DE,16,16.0,270.0,76,"East Mississippi CC,Kentucky",9/8/1992,8,9.0,Cleveland Browns,Baltimore Ravens,4.0,122.0,2015.0
Pierre Strong,25.0,RB,17,1.0,215.0,71,South Dakota St.,12/10/1998,1,2.0,Cleveland Browns,New England Patriots,4.0,127.0,2022.0
Sione Takitaki,28.0,RLB/MLB,15,7.0,245.0,73,BYU,6/8/1995,4,5.0,Cleveland Browns,Cleveland Browns,3.0,80.0,2019.0
Wyatt Teller,29.0,G,17,16.0,315.0,76,Virginia Tech,11/21/1994,5,7.0,Cleveland Browns,Buffalo Bills,5.0,166.0,2018.0
Charlie Thomas,23.0,LB,4,0.0,216.0,75,"Georgia Tech,Stanford",1/31/2000,0,0.0,Cleveland Browns,,,,
Dorian Thompson-Robinson,24.0,QB,8,3.0,203.0,74,UCLA,11/14/1999,0,1.0,Cleveland Browns,Cleveland Browns,5.0,140.0,2023.0
Juan Thornhill,28.0,S,11,11.0,205.0,72,Virginia,10/19/1995,4,4.0,Cleveland Browns,Kansas City Chiefs,2.0,63.0,2019.0
Cedric Tillman,23.0,WR,14,3.0,215.0,75,Tennessee,4/19/2000,0,2.0,Cleveland Browns,Cleveland Browns,3.0,74.0,2023.0
Dalvin Tomlinson,29.0,DT,16,16.0,335.0,75,Alabama,2/28/1994,6,8.0,Cleveland Browns,New York Giants,2.0,55.0,2017.0
Anthony Walker,28.0,MLB,12,12.0,235.0,73,Northwestern,8/8/1995,6,7.0,Cleveland Browns,Indianapolis Colts,5.0,161.0,2017.0
P.J. Walker,28.0,QB,6,2.0,215.0,71,Temple,2/26/1995,3,2.0,Cleveland Browns,,,,
Denzel Ward,26.0,CB,13,11.0,190.0,71,Ohio St.,4/28/1997,5,9.0,Cleveland Browns,Cleveland Browns,1.0,4.0,2018.0
Deshaun Watson,28.0,QB,6,6.0,223.0,75,Clemson,9/14/1995,6,4.0,Cleveland Browns,Houston Texans,1.0,12.0,2017.0
Leroy Watson,25.0,T,7,0.0,311.0,76,"Hutchinson (KS),Texas-San Antonio",6/10/1998,1,0.0,Cleveland Browns,,,,
Jedrick Wills Jr.,24.0,T,8,8.0,307.0,76,Alabama,5/17/1999,3,3.0,Cleveland Browns,Cleveland Browns,1.0,10.0,2020.0
Alex Wright,23.0,DE,16,1.0,267.0,77,Ala-Birmingham,9/5/2000,1,3.0,Cleveland Browns,Cleveland Browns,3.0,78.0,2022.0
Luke Wypler,22.0,C,5,1.0,303.0,75,Ohio St.,5/3/2001,0,1.0,Cleveland Browns,Cleveland Browns,6.0,190.0,2023.0
