Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Brandon Aiyuk,25,WR,16,16.0,200.0,72,Arizona St.,3/17/1998,3,15.0,San Francisco 49Ers,San Francisco 49ers,1.0,25.0,2020.0
Arik Armstead,30,LDT,12,12.0,290.0,79,Oregon,11/15/1993,8,5.0,San Francisco 49Ers,San Francisco 49ers,1.0,17.0,2015.0
Aaron Banks,26,OL,15,14.0,325.0,77,Notre Dame,9/3/1997,2,7.0,San Francisco 49Ers,San Francisco 49ers,2.0,48.0,2021.0
Ben Bartch,25,OL,5,0.0,315.0,78,Saint John's (MN),7/22/1998,3,0.0,San Francisco 49Ers,Jacksonville Jaguars,4.0,116.0,2020.0
Robert Beal,24,DL,4,0.0,250.0,76,Georgia,8/18/1999,0,0.0,San Francisco 49Ers,San Francisco 49ers,5.0,173.0,2023.0
Ronnie Bell,23,WR,17,0.0,195.0,72,Michigan,1/28/2000,0,1.0,San Francisco 49Ers,San Francisco 49ers,7.0,253.0,2023.0
Nick Bosa,26,DL,17,17.0,266.0,76,Ohio St.,10/23/1997,4,11.0,San Francisco 49Ers,San Francisco 49ers,1.0,2.0,2019.0
Jake Brendel,31,OL,17,17.0,299.0,76,UCLA,9/10/1992,7,8.0,San Francisco 49Ers,,,,
Anthony Brown,30,CB,2,0.0,192.0,71,Purdue,12/15/1993,7,0.0,San Francisco 49Ers,Dallas Cowboys,6.0,189.0,2016.0
Ji'Ayir Brown,23,S,15,5.0,202.0,71,"Lackawanna,Penn St.",1/25/2000,0,2.0,San Francisco 49Ers,San Francisco 49ers,3.0,87.0,2023.0
Austin Bryant,27,DL,2,0.0,250.0,77,Clemson,11/12/1996,4,0.0,San Francisco 49Ers,Detroit Lions,4.0,117.0,2019.0
Spencer Burford,23,OL,14,13.0,300.0,76,Texas-San Antonio,7/19/2000,1,6.0,San Francisco 49Ers,San Francisco 49ers,4.0,134.0,2022.0
Oren Burks,28,LB,15,5.0,233.0,75,Vanderbilt,3/21/1995,5,3.0,San Francisco 49Ers,Green Bay Packers,3.0,88.0,2018.0
Chris Conley,31,WR,8,0.0,205.0,75,Georgia,10/25/1992,8,1.0,San Francisco 49Ers,Kansas City Chiefs,3.0,76.0,2015.0
Sam Darnold,26,QB,10,1.0,225.0,75,USC,6/5/1997,5,1.0,San Francisco 49Ers,New York Jets,1.0,3.0,2018.0
Jesse Davis,32,OL,1,0.0,309.0,78,Idaho,9/15/1991,6,0.0,San Francisco 49Ers,,,,
