Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Damar Hamlin,25.0,S,5,0.0,200.0,72,Pittsburgh,3/24/1998,2,0.0,Buffalo Bills,Buffalo Bills,6.0,212.0,2021.0
Damien Harris,26.0,RB,6,0.0,213.0,71,Alabama,2/11/1997,4,1.0,Buffalo Bills,New England Patriots,3.0,87.0,2019.0
Deonte Harty,26.0,WR,16,1.0,170.0,66,Assumption,12/4/1997,4,2.0,Buffalo Bills,,,,
Micah Hyde,33.0,S,14,14.0,197.0,72,Iowa,12/31/1990,10,5.0,Buffalo Bills,Green Bay Packers,5.0,159.0,2013.0
Ja'Marcus Ingram,26.0,CB,3,0.0,190.0,74,"Utah St.,Texas Tech,Buffalo",9/2/1997,1,0.0,Buffalo Bills,,,,
Andy Isabella,27.0,WR,2,0.0,188.0,69,Massachusetts,11/18/1996,4,0.0,Buffalo Bills,Arizona Cardinals,2.0,62.0,2019.0
Dane Jackson,27.0,CB,15,6.0,180.0,71,Pittsburgh,11/29/1996,3,2.0,Buffalo Bills,Buffalo Bills,7.0,239.0,2020.0
Taron Johnson,27.0,CB,17,17.0,192.0,71,Weber St.,7/27/1996,5,12.0,Buffalo Bills,Buffalo Bills,4.0,121.0,2018.0
Ty Johnson,26.0,RB,10,0.0,210.0,70,Maryland,9/17/1997,4,2.0,Buffalo Bills,Detroit Lions,6.0,186.0,2019.0
Kingsley Jonathan,25.0,DE,13,0.0,260.0,76,Syracuse,4/28/1998,1,1.0,Buffalo Bills,,,,
DaQuan Jones,32.0,DT,7,7.0,320.0,76,Penn St.,12/17/1991,9,4.0,Buffalo Bills,Tennessee Titans,4.0,112.0,2014.0
Linval Joseph,35.0,DT,7,0.0,329.0,76,East Carolina,10/10/1988,13,1.0,Buffalo Bills,New York Giants,2.0,46.0,2010.0
Dalton Kincaid,24.0,TE,16,11.0,240.0,76,"San Diego,Utah",10/18/1999,0,7.0,Buffalo Bills,Buffalo Bills,1.0,25.0,2023.0
A.J. Klein,32.0,LB,2,0.0,240.0,73,Iowa St.,7/30/1991,10,0.0,Buffalo Bills,Carolina Panthers,5.0,148.0,2013.0
Dawson Knox,27.0,TE,12,11.0,254.0,76,Mississippi,11/14/1996,4,2.0,Buffalo Bills,Buffalo Bills,3.0,96.0,2019.0
Shaq Lawson,29.0,DE,16,1.0,265.0,75,Clemson,6/17/1994,7,2.0,Buffalo Bills,Buffalo Bills,1.0,19.0,2016.0
Cameron Lewis,26.0,CB,17,0.0,183.0,69,Buffalo,4/13/1997,3,1.0,Buffalo Bills,,,,
Sam Martin,33.0,P,17,0.0,205.0,73,Appalachian St.,2/27/1990,10,1.0,Buffalo Bills,Detroit Lions,5.0,165.0,2013.0
Tyler Matakevich,31.0,LB,17,0.0,235.0,73,Temple,12/22/1992,7,1.0,Buffalo Bills,Pittsburgh Steelers,7.0,246.0,2016.0
Connor McGovern,26.0,G,17,17.0,318.0,77,Penn St.,11/3/1997,3,8.0,Buffalo Bills,Dallas Cowboys,3.0,90.0,2019.0
Matt Milano,29.0,LB,5,5.0,223.0,72,Boston Col.,7/28/1994,6,3.0,Buffalo Bills,Buffalo Bills,5.0,163.0,2017.0
Von Miller,34.0,LB,12,0.0,245.0,75,Texas A&M,3/26/1989,12,1.0,Buffalo Bills,Denver Broncos,1.0,2.0,2011.0
Quintin Morris,24.0,TE,15,0.0,243.0,74,Bowling Green,1/21/1999,1,0.0,Buffalo Bills,,,,
Mitch Morse,31.0,C,17,17.0,305.0,78,Missouri,4/21/1992,8,8.0,Buffalo Bills,Kansas City Chiefs,2.0,49.0,2015.0
Latavius Murray,33.0,RB,16,4.0,230.0,75,Central Florida,1/18/1990,9,3.0,Buffalo Bills,Oakland Raiders,6.0,181.0,2013.0
Siran Neal,29.0,CB,17,0.0,206.0,72,Jacksonville St.,8/4/1994,5,1.0,Buffalo Bills,Buffalo Bills,5.0,154.0,2018.0
Josh Norman,36.0,CB,4,0.0,195.0,72,Coastal Carolina,12/15/1987,11,0.0,Buffalo Bills,Carolina Panthers,5.0,143.0,2012.0
Ed Oliver,26.0,DT,16,16.0,287.0,73,Houston,12/12/1997,4,9.0,Buffalo Bills,Buffalo Bills,1.0,9.0,2019.0
Jordan Phillips,31.0,DT,14,9.0,330.0,78,Oklahoma,9/21/1992,8,5.0,Buffalo Bills,Miami Dolphins,2.0,52.0,2015.0
Jordan Poyer,32.0,SS,16,16.0,191.0,72,Oregon St.,4/25/1991,10,5.0,Buffalo Bills,Philadelphia Eagles,7.0,218.0,2013.0
Taylor Rapp,26.0,S,16,4.0,208.0,72,Washington,12/22/1997,4,2.0,Buffalo Bills,Los Angeles Rams,2.0,61.0,2019.0
Gregory Rousseau,23.0,DE,16,16.0,266.0,78,Miami (FL),4/5/2000,2,9.0,Buffalo Bills,Buffalo Bills,1.0,30.0,2021.0
Tim Settle,26.0,DT,17,2.0,313.0,75,Virginia Tech,7/11/1997,5,2.0,Buffalo Bills,Washington Redskins,5.0,163.0,2018.0
Khalil Shakir,23.0,WR,17,10.0,190.0,72,Boise St.,2/3/2000,1,6.0,Buffalo Bills,Buffalo Bills,5.0,148.0,2022.0
Trent Sherfield,27.0,WR,17,1.0,205.0,73,Vanderbilt,2/25/1996,5,1.0,Buffalo Bills,,,,
Baylon Spector,25.0,LB,9,0.0,233.0,72,Clemson,10/20/1998,1,1.0,Buffalo Bills,Buffalo Bills,7.0,231.0,2022.0
O'Cyrus Torrence,23.0,G,17,17.0,347.0,77,"Louisiana,Florida",1/20/2000,0,8.0,Buffalo Bills,Buffalo Bills,2.0,59.0,2023.0
Ryan Van Demark,25.0,T,12,0.0,307.0,78,Connecticut,3/22/1998,1,1.0,Buffalo Bills,,,,
Kendal Vickers,28.0,DE,2,0.0,295.0,75,Tennessee,5/23/1995,3,0.0,Buffalo Bills,,,,
Tre'Davious White,28.0,CB,4,4.0,192.0,71,LSU,1/16/1995,6,2.0,Buffalo Bills,Buffalo Bills,1.0,27.0,2017.0
Dorian Williams,22.0,LB,17,2.0,230.0,74,Tulane,6/8/2001,0,2.0,Buffalo Bills,Buffalo Bills,3.0,91.0,2023.0
