Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Sebastian Joseph-Day,28.0,LDE/RDE,14,14.0,310.0,76,Rutgers,3/21/1995,4,6.0,Los Angeles Chargers,Los Angeles Rams,6.0,195.0,2018.0
Hunter Kampmoyer,25.0,TE,1,0.0,243.0,76,Oregon,2/6/1998,2,0.0,Los Angeles Chargers,,,,
Joshua Kelley,26.0,RB,17,3.0,212.0,71,"UC Davis,UCLA",11/20/1997,3,3.0,Los Angeles Chargers,Los Angeles Chargers,4.0,112.0,2020.0
Eric Kendricks,31.0,LILB,15,14.0,232.0,72,UCLA,2/29/1992,8,6.0,Los Angeles Chargers,Minnesota Vikings,2.0,45.0,2015.0
Raheem Layne,24.0,S,5,1.0,192.0,71,Indiana,7/2/1999,1,1.0,Los Angeles Chargers,,,,
Deane Leonard,24.0,DB,11,3.0,195.0,72,"Calgary,Mississippi",11/20/1999,1,1.0,Los Angeles Chargers,Los Angeles Chargers,7.0,236.0,2022.0
Corey Linsley,32.0,C,3,3.0,301.0,75,Ohio St.,7/27/1991,9,1.0,Los Angeles Chargers,Green Bay Packers,5.0,161.0,2014.0
Blake Lynch,26.0,LB,7,0.0,225.0,75,Baylor,2/14/1997,3,0.0,Los Angeles Chargers,,,,
Khalil Mack,32.0,OLB,17,17.0,269.0,75,Buffalo,2/22/1991,9,11.0,Los Angeles Chargers,Oakland Raiders,1.0,5.0,2014.0
Dean Marlowe,31.0,FS,16,4.0,205.0,73,James Madison,7/25/1992,8,2.0,Los Angeles Chargers,,,,
Scott Matlock,23.0,DL,12,0.0,296.0,76,Boise St.,6/28/2000,0,1.0,Los Angeles Chargers,Los Angeles Chargers,6.0,200.0,2023.0
Jordan McFadden,24.0,OL,12,2.0,306.0,74,Clemson,11/16/1999,0,1.0,Los Angeles Chargers,Los Angeles Chargers,5.0,156.0,2023.0
Tre' McKitty,24.0,TE,6,0.0,246.0,76,"Florida St.,Georgia",1/12/1999,2,0.0,Los Angeles Chargers,Los Angeles Chargers,3.0,97.0,2021.0
Kenneth Murray,25.0,LB,15,15.0,241.0,74,Oklahoma,11/16/1998,3,7.0,Los Angeles Chargers,Los Angeles Chargers,1.0,23.0,2020.0
Tanner Muse,27.0,LB,10,0.0,227.0,74,Clemson,9/6/1996,2,1.0,Los Angeles Chargers,Las Vegas Raiders,3.0,100.0,2020.0
Nick Niemann,26.0,LB,17,3.0,234.0,75,Iowa,12/2/1997,2,2.0,Los Angeles Chargers,Los Angeles Chargers,6.0,185.0,2021.0
Amen Ogbongbemiga,25.0,LB,15,0.0,226.0,73,Oklahoma St.,9/4/1998,2,2.0,Los Angeles Chargers,,,,
Otito Ogbonnia,23.0,DT,8,2.0,320.0,76,UCLA,8/25/2000,1,1.0,Los Angeles Chargers,Los Angeles Chargers,5.0,160.0,2022.0
Josh Palmer,24.0,WR,10,6.0,210.0,73,Tennessee,9/22/1999,2,5.0,Los Angeles Chargers,Los Angeles Chargers,3.0,77.0,2021.0
Donald Parham,26.0,TE,14,8.0,237.0,80,Stetson,8/16/1997,3,2.0,Los Angeles Chargers,,,,
Trey Pipkins,27.0,T,17,17.0,307.0,78,Sioux Falls,9/5/1996,4,8.0,Los Angeles Chargers,Los Angeles Chargers,3.0,91.0,2019.0
Austen Pleasants,26.0,G,1,0.0,330.0,79,Ohio,8/22/1997,2,0.0,Los Angeles Chargers,,,,
Chris Rumph,25.0,OLB,6,0.0,244.0,74,Duke,10/19/1998,2,1.0,Los Angeles Chargers,Los Angeles Chargers,4.0,118.0,2021.0
Jamaree Salyer,23.0,OL,17,17.0,325.0,76,Georgia,7/13/2000,1,7.0,Los Angeles Chargers,Los Angeles Chargers,6.0,195.0,2022.0
Asante Samuel Jr.,24.0,CB,17,16.0,180.0,70,Florida St.,10/3/1999,2,6.0,Los Angeles Chargers,Los Angeles Chargers,2.0,47.0,2021.0
Foster Sarell,25.0,T,17,0.0,315.0,79,Stanford,8/28/1998,1,1.0,Los Angeles Chargers,,,,
JK Scott,28.0,P,17,0.0,208.0,77,Alabama,10/30/1995,5,2.0,Los Angeles Chargers,Green Bay Packers,5.0,172.0,2018.0
Ty Shelby,25.0,OLB,1,0.0,249.0,75,La-Monroe,10/14/1998,1,0.0,Los Angeles Chargers,,,,
Rashawn Slater,24.0,T,17,17.0,315.0,76,Northwestern,3/26/1999,2,8.0,Los Angeles Chargers,Los Angeles Chargers,1.0,13.0,2021.0
Stone Smartt,25.0,TE,16,3.0,226.0,76,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,1,1.0,Los Angeles Chargers,,,,
Isaiah Spiller,22.0,RB,9,0.0,215.0,73,Texas A&M,8/9/2001,1,1.0,Los Angeles Chargers,Los Angeles Chargers,4.0,123.0,2022.0
Easton Stick,28.0,QB,5,4.0,224.0,73,North Dakota St.,9/15/1995,3,4.0,Los Angeles Chargers,Los Angeles Chargers,5.0,166.0,2019.0
Ja'Sir Taylor,24.0,DB,16,6.0,185.0,70,Wake Forest,1/8/1999,1,3.0,Los Angeles Chargers,Los Angeles Chargers,6.0,214.0,2022.0
Cameron Tom,28.0,C,1,0.0,300.0,76,Southern Miss,6/21/1995,5,0.0,Los Angeles Chargers,,,,
Tuli Tuipulotu,21.0,OLB,17,11.0,266.0,75,USC,9/3/2002,0,5.0,Los Angeles Chargers,Los Angeles Chargers,2.0,54.0,2023.0
Nick Vannett,30.0,TE,8,5.0,257.0,77,Ohio St.,3/6/1993,7,0.0,Los Angeles Chargers,Seattle Seahawks,3.0,94.0,2016.0
Mike Williams,29.0,WR,3,3.0,218.0,76,Clemson,10/4/1994,6,2.0,Los Angeles Chargers,Los Angeles Chargers,1.0,7.0,2017.0
Nick Williams,33.0,DL,14,6.0,310.0,76,Samford,2/21/1990,9,4.0,Los Angeles Chargers,Pittsburgh Steelers,7.0,223.0,2013.0
JT Woods,23.0,S,3,0.0,195.0,74,Baylor,6/10/2000,1,0.0,Los Angeles Chargers,Los Angeles Chargers,3.0,79.0,2022.0
