Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Andy Dalton,NOR,0,0,0,0,0,10.0,2022,145
Taysom Hill,NOR,0,0,0,0,0,10.0,2022,145
Alvin Kamara,NOR,4,3,19,0,10,10.0,2022,145
Jordan Howard,NOR,0,0,0,0,0,10.0,2022,145
Juwan Johnson,NOR,7,5,44,1,15,10.0,2022,145
Chris Olave,NOR,5,3,40,0,14,10.0,2022,145
Jarvis Landry,NOR,6,3,37,0,17,10.0,2022,145
Adam Trautman,NOR,3,2,22,0,18,10.0,2022,145
Rashid Shaheed,NOR,1,1,12,0,12,10.0,2022,145
Kevin White,NOR,2,0,0,0,0,10.0,2022,145
Kenny Pickett,PIT,0,0,0,0,0,10.0,2022,145
Najee Harris,PIT,1,0,0,0,0,10.0,2022,145
Jaylen Warren,PIT,3,3,40,0,26,10.0,2022,145
George Pickens,PIT,4,3,32,0,14,10.0,2022,145
Derek Watt,PIT,0,0,0,0,0,10.0,2022,145
Steven Sims,PIT,2,1,15,0,15,10.0,2022,145
Diontae Johnson,PIT,5,4,63,0,36,10.0,2022,145
Pat Freiermuth,PIT,7,4,36,0,12,10.0,2022,145
Connor Heyward,PIT,2,2,9,0,8,10.0,2022,145
Gunner Olszewski,PIT,1,1,4,0,4,10.0,2022,145
Zach Gentry,PIT,1,0,0,0,0,10.0,2022,145
