Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Dan Moore,T,84,100%,0,0%,6,25%,1,Steelers,10.0,2022,145
Chukwuma Okorafor,T,84,100%,0,0%,6,25%,1,Steelers,10.0,2022,145
Kevin Dotson,G,84,100%,0,0%,6,25%,1,Steelers,10.0,2022,145
Mason Cole,C,84,100%,0,0%,0,0%,1,Steelers,10.0,2022,145
James Daniels,G,84,100%,0,0%,0,0%,1,Steelers,10.0,2022,145
Kenny Pickett,QB,84,100%,0,0%,0,0%,1,Steelers,10.0,2022,145
Diontae Johnson,WR,77,92%,0,0%,0,0%,1,Steelers,10.0,2022,145
George Pickens,WR,63,75%,0,0%,0,0%,1,Steelers,10.0,2022,145
Pat Freiermuth,TE,58,69%,0,0%,0,0%,1,Steelers,10.0,2022,145
Najee Harris,RB,50,60%,0,0%,0,0%,1,Steelers,10.0,2022,145
Zach Gentry,TE,43,51%,0,0%,6,25%,1,Steelers,10.0,2022,145
Jaylen Warren,RB,36,43%,0,0%,8,33%,1,Steelers,10.0,2022,145
Steven Sims,WR,32,38%,0,0%,8,33%,1,Steelers,10.0,2022,145
Gunner Olszewski,WR,22,26%,0,0%,4,17%,1,Steelers,10.0,2022,145
Connor Heyward,TE,17,20%,0,0%,15,63%,1,Steelers,10.0,2022,145
Miles Boykin,WR,14,17%,0,0%,10,42%,1,Steelers,10.0,2022,145
Derek Watt,FB,6,7%,0,0%,15,63%,1,Steelers,10.0,2022,145
Trenton Scott,T,2,2%,0,0%,0,0%,1,Steelers,10.0,2022,145
Robert Spillane,LB,0,0%,47,100%,9,38%,1,Steelers,10.0,2022,145
Terrell Edmunds,SS,0,0%,47,100%,6,25%,1,Steelers,10.0,2022,145
Levi Wallace,CB,0,0%,47,100%,3,13%,1,Steelers,10.0,2022,145
Cameron Sutton,CB,0,0%,47,100%,3,13%,1,Steelers,10.0,2022,145
Damontae Kazee,SS,0,0%,47,100%,2,8%,1,Steelers,10.0,2022,145
Alex Highsmith,LB,0,0%,43,91%,3,13%,1,Steelers,10.0,2022,145
Devin Bush Jr.,LB,0,0%,40,85%,2,8%,1,Steelers,10.0,2022,145
Cameron Heyward,DT,0,0%,39,83%,9,38%,1,Steelers,10.0,2022,145
T.J. Watt,LB,0,0%,37,79%,1,4%,1,Steelers,10.0,2022,145
Larry Ogunjobi,DT,0,0%,36,77%,3,13%,1,Steelers,10.0,2022,145
Arthur Maulet,CB,0,0%,31,66%,9,38%,1,Steelers,10.0,2022,145
Chris Wormley,DE,0,0%,15,32%,6,25%,1,Steelers,10.0,2022,145
Malik Reed,LB,0,0%,14,30%,0,0%,1,Steelers,10.0,2022,145
Montravius Adams,NT,0,0%,13,28%,3,13%,1,Steelers,10.0,2022,145
Tre Norwood,FS,0,0%,8,17%,8,33%,1,Steelers,10.0,2022,145
Tyson Alualu,NT,0,0%,6,13%,0,0%,1,Steelers,10.0,2022,145
Miles Killebrew,SS,0,0%,0,0%,15,63%,1,Steelers,10.0,2022,145
Benny Snell Jr.,RB,0,0%,0,0%,15,63%,1,Steelers,10.0,2022,145
Marcus Allen,LB,0,0%,0,0%,15,63%,1,Steelers,10.0,2022,145
James Pierre,CB,0,0%,0,0%,13,54%,1,Steelers,10.0,2022,145
Matthew Wright,K,0,0%,0,0%,11,46%,1,Steelers,10.0,2022,145
Jamir Jones,LB,0,0%,0,0%,11,46%,1,Steelers,10.0,2022,145
Christian Kuntz,LS,0,0%,0,0%,9,38%,1,Steelers,10.0,2022,145
Pressley Harvin III,P,0,0%,0,0%,9,38%,1,Steelers,10.0,2022,145
J.C. Hassenauer,C,0,0%,0,0%,6,25%,1,Steelers,10.0,2022,145
Jesse Davis,T,0,0%,0,0%,6,25%,1,Steelers,10.0,2022,145
Isaiahh Loudermilk,DE,0,0%,0,0%,3,13%,1,Steelers,10.0,2022,145
