Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,0,10.0,2022,138
Kenneth Walker III,SEA,8,6,55,0,23,10.0,2022,138
D.K. Metcalf,SEA,9,6,71,0,16,10.0,2022,138
Tyler Lockett,SEA,5,3,42,1,21,10.0,2022,138
Marquise Goodwin,SEA,2,2,38,1,19,10.0,2022,138
Noah Fant,SEA,4,3,34,0,15,10.0,2022,138
Will Dissly,SEA,2,2,28,0,15,10.0,2022,138
Colby Parkinson,SEA,3,1,7,0,7,10.0,2022,138
Tom Brady,TAM,1,0,0,0,0,10.0,2022,138
Leonard Fournette,TAM,1,1,1,0,1,10.0,2022,138
Rachaad White,TAM,0,0,0,0,0,10.0,2022,138
Ke'Shawn Vaughn,TAM,1,1,11,0,11,10.0,2022,138
Chris Godwin,TAM,8,6,71,1,19,10.0,2022,138
Mike Evans,TAM,6,5,54,0,29,10.0,2022,138
Julio Jones,TAM,5,3,53,1,31,10.0,2022,138
Cade Otton,TAM,3,3,35,0,25,10.0,2022,138
Scott Miller,TAM,2,2,25,0,22,10.0,2022,138
Cameron Brate,TAM,2,1,8,0,8,10.0,2022,138
