Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Matt Ryan,IND,4,38,1,39,10.0,2022,146
Jonathan Taylor,IND,22,147,1,66,10.0,2022,146
Jordan Wilkins,IND,3,18,0,9,10.0,2022,146
Zack Moss,IND,1,4,0,4,10.0,2022,146
Parris Campbell,IND,0,0,0,0,10.0,2022,146
Kylen Granson,IND,0,0,0,0,10.0,2022,146
Michael Pittman Jr.,IND,0,0,0,0,10.0,2022,146
Keke Coutee,IND,0,0,0,0,10.0,2022,146
Alec Pierce,IND,0,0,0,0,10.0,2022,146
Derek Carr,LVR,0,0,0,0,10.0,2022,146
Josh Jacobs,LVR,21,78,1,22,10.0,2022,146
Davante Adams,LVR,0,0,0,0,10.0,2022,146
Foster Moreau,LVR,0,0,0,0,10.0,2022,146
Ameer Abdullah,LVR,0,0,0,0,10.0,2022,146
Mack Hollins,LVR,1,0,0,0,10.0,2022,146
Keelan Cole,LVR,0,0,0,0,10.0,2022,146
Zamir White,LVR,2,-1,0,1,10.0,2022,146
