Player,Pos,home_team,team,week,year,game_id
Jimmy Garoppolo,QB,0,Raiders,2.0,2023,19
Josh Jacobs,RB,0,Raiders,2.0,2023,19
Kristian Wilkerson,WR,0,Raiders,2.0,2023,19
DeAndre Carter,WR,0,Raiders,2.0,2023,19
Davante Adams,WR,0,Raiders,2.0,2023,19
Austin Hooper,TE,0,Raiders,2.0,2023,19
Jermaine Eluemunor,OL,0,Raiders,2.0,2023,19
Kolton Miller,T,0,Raiders,2.0,2023,19
Greg Van Roten,G,0,Raiders,2.0,2023,19
Dylan Parham,G,0,Raiders,2.0,2023,19
Andre James,C,0,Raiders,2.0,2023,19
Malcolm Koonce,DE,0,Raiders,2.0,2023,19
Maxx Crosby,DE,0,Raiders,2.0,2023,19
John Jenkins,DT,0,Raiders,2.0,2023,19
Bilal Nichols,DT,0,Raiders,2.0,2023,19
Divine Deablo,LB,0,Raiders,2.0,2023,19
Robert Spillane,LB,0,Raiders,2.0,2023,19
Nate Hobbs,CB,0,Raiders,2.0,2023,19
Marcus Peters,CB,0,Raiders,2.0,2023,19
Jakorian Bennett,CB,0,Raiders,2.0,2023,19
Marcus Epps,S,0,Raiders,2.0,2023,19
Tre'von Moehrig,S,0,Raiders,2.0,2023,19
