Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tyler Lockett,SEA,10,8,59,2,6.0,47,5.9,12,1.5,7.1,0,,0,0.0,0,130.8,2.0,2023,23
D.K. Metcalf,SEA,6,6,75,0,4.0,68,11.3,7,1.2,11.3,1,6.0,0,0.0,0,118.7,2.0,2023,23
Jaxon Smith-Njigba,SEA,6,5,34,0,1.0,10,2.0,24,4.8,2.5,0,,0,0.0,0,90.3,2.0,2023,23
Noah Fant,SEA,4,4,56,0,2.0,43,10.8,13,3.3,10.8,0,,0,0.0,0,118.7,2.0,2023,23
Will Dissly,SEA,3,3,35,0,2.0,8,2.7,27,9.0,2.7,2,1.5,0,0.0,0,115.3,2.0,2023,23
Zach Charbonnet,SEA,2,2,14,0,0.0,3,1.5,11,5.5,1.5,0,,0,0.0,0,95.8,2.0,2023,23
Colby Parkinson,SEA,3,2,41,0,2.0,25,12.5,16,8.0,6.3,0,,0,0.0,0,109.7,2.0,2023,23
Jake Bobo,SEA,1,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,2.0,2023,23
Kenneth Walker III,SEA,2,1,11,0,1.0,3,3.0,8,8.0,-3.5,1,1.0,0,0.0,0,66.7,2.0,2023,23
Jahmyr Gibbs,DET,9,7,39,0,2.0,15,2.1,24,3.4,3.0,0,,1,11.1,1,45.1,2.0,2023,23
Amon-Ra St. Brown,DET,7,6,102,0,3.0,78,13.0,24,4.0,12.0,0,,1,14.3,0,118.7,2.0,2023,23
Sam LaPorta,DET,6,5,63,0,4.0,27,5.4,36,7.2,5.3,3,1.7,0,0.0,0,110.4,2.0,2023,23
Josh Reynolds,DET,6,5,66,2,5.0,57,11.4,9,1.8,13.7,0,,0,0.0,0,152.1,2.0,2023,23
Kalif Raymond,DET,3,2,46,1,2.0,31,15.5,15,7.5,17.7,0,,0,0.0,0,149.3,2.0,2023,23
Antoine Green,DET,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2,2.0,2023,23
David Montgomery,DET,1,1,7,0,1.0,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8,2.0,2023,23
Craig Reynolds,DET,1,1,-2,0,,-2,-2.0,0,0.0,-2.0,0,,0,0.0,0,79.2,2.0,2023,23
