#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ARI 25,7,2:48,38,Missed FG,1,Cardinals,2.0,2023,26
2,1,10:52,ARI 14,9,4:41,86,Touchdown,1,Cardinals,2.0,2023,26
3,1,3:18,ARI 20,7,3:27,80,Touchdown,1,Cardinals,2.0,2023,26
4,2,13:45,ARI 27,9,5:02,54,Field Goal,1,Cardinals,2.0,2023,26
5,2,4:20,NYG 34,6,3:11,8,Field Goal,1,Cardinals,2.0,2023,26
6,3,13:43,ARI 25,8,4:09,75,Touchdown,1,Cardinals,2.0,2023,26
7,3,3:27,ARI 25,8,3:46,31,Punt,1,Cardinals,2.0,2023,26
8,4,8:51,ARI 25,3,1:20,-1,Punt,1,Cardinals,2.0,2023,26
9,4,4:25,ARI 25,3,1:54,-1,Punt,1,Cardinals,2.0,2023,26
10,4,0:19,ARI 20,3,0:19,19,End of Game,1,Cardinals,2.0,2023,26
