#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:57,CAR 35,9,4:53,31,Field Goal,1,Panthers,2.0,2023,31
2,1,0:36,CAR 25,3,1:21,4,Punt,1,Panthers,2.0,2023,31
3,2,9:52,CAR 25,3,1:31,-3,Punt,1,Panthers,2.0,2023,31
4,2,6:18,CAR 10,4,2:15,22,Punt,1,Panthers,2.0,2023,31
5,2,3:06,NOR 37,4,1:25,16,Fumble,1,Panthers,2.0,2023,31
6,2,0:28,CAR 19,1,0:28,3,End of Half,1,Panthers,2.0,2023,31
7,3,15:00,CAR 25,6,3:17,24,Punt,1,Panthers,2.0,2023,31
8,3,10:25,NOR 41,4,1:15,5,Field Goal,1,Panthers,2.0,2023,31
9,3,2:56,CAR 25,3,1:31,3,Punt,1,Panthers,2.0,2023,31
10,4,12:47,CAR 20,11,7:17,62,Field Goal,1,Panthers,2.0,2023,31
11,4,3:14,CAR 25,11,1:58,75,Touchdown,1,Panthers,2.0,2023,31
