0,1,week,year,game_id
Won Toss,Chiefs (deferred),2.0,2023,24
Roof,outdoors,2.0,2023,24
Surface,grass,2.0,2023,24
Duration,3:08,2.0,2023,24
Attendance,69915,2.0,2023,24
Weather,"87 degrees, relative humidity 68%, wind 5 mph",2.0,2023,24
Vegas Line,Kansas City Chiefs -3.5,2.0,2023,24
Over/Under,51.0 (under),2.0,2023,24
