Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Tony Jones,NOR,12,34,2,4.0,12,1.0,22,1.8,0,,2.0,2023,31
Taysom Hill,NOR,9,75,0,5.0,36,4.0,39,4.3,2,4.5,2.0,2023,31
Jamaal Williams,NOR,9,29,0,1.0,14,1.6,15,1.7,1,9.0,2.0,2023,31
Derek Carr,NOR,3,-4,0,0.0,-4,-1.3,0,0.0,0,,2.0,2023,31
Miles Sanders,CAR,14,43,0,2.0,22,1.6,21,1.5,0,,2.0,2023,31
Chuba Hubbard,CAR,2,16,0,1.0,3,1.5,13,6.5,0,,2.0,2023,31
Bryce Young,CAR,2,34,0,1.0,33,16.5,1,0.5,0,,2.0,2023,31
Laviska Shenault Jr.,CAR,1,7,0,,2,2.0,5,5.0,0,,2.0,2023,31
