Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,0,Bears,2.0,2023,20
Khalil Herbert,RB,0,Bears,2.0,2023,20
D.J. Moore,WR,0,Bears,2.0,2023,20
Darnell Mooney,WR,0,Bears,2.0,2023,20
Marcedes Lewis,TE,0,Bears,2.0,2023,20
Cole Kmet,TE,0,Bears,2.0,2023,20
Darnell Wright,OL,0,Bears,2.0,2023,20
Cody Whitehair,OL,0,Bears,2.0,2023,20
Lucas Patrick,OL,0,Bears,2.0,2023,20
Braxton Jones,OL,0,Bears,2.0,2023,20
Ja'Tyre Carter,OL,0,Bears,2.0,2023,20
Justin Jones,DL,0,Bears,2.0,2023,20
Yannick Ngakoue,DL,0,Bears,2.0,2023,20
DeMarcus Walker,DL,0,Bears,2.0,2023,20
Andrew Billings,DL,0,Bears,2.0,2023,20
T.J. Edwards,LB,0,Bears,2.0,2023,20
Tremaine Edmunds,LB,0,Bears,2.0,2023,20
Jack Sanborn,LB,0,Bears,2.0,2023,20
Jaylon Johnson,DB,0,Bears,2.0,2023,20
Eddie Jackson,DB,0,Bears,2.0,2023,20
Tyrique Stevenson,DB,0,Bears,2.0,2023,20
Jaquan Brisker,DB,0,Bears,2.0,2023,20
