Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
D.J. Moore,CHI,7,6,104,0,4.0,61,10.2,43,7.2,8.7,0,,0,0.0,0,118.7,2.0,2023,20
Cole Kmet,CHI,6,4,38,0,2.0,17,4.3,21,5.3,8.5,0,,0,0.0,0,84.0,2.0,2023,20
Chase Claypool,CHI,8,3,36,1,2.0,30,10.0,6,2.0,7.9,0,,0,0.0,1,52.1,2.0,2023,20
Roschon Johnson,CHI,2,2,10,0,0.0,-5,-2.5,15,7.5,-2.5,1,2.0,0,0.0,0,87.5,2.0,2023,20
Khalil Herbert,CHI,3,1,23,0,1.0,-3,-3.0,26,26.0,-3.3,0,,0,0.0,1,22.2,2.0,2023,20
Robert Tonyan,CHI,2,0,0,0,,0,,0,,11.0,0,,1,50.0,0,39.6,2.0,2023,20
Mike Evans,TAM,8,6,171,1,4.0,92,15.3,79,13.2,13.9,1,6.0,1,12.5,0,156.2,2.0,2023,20
Cade Otton,TAM,6,6,41,0,1.0,24,4.0,17,2.8,4.0,2,3.0,0,0.0,0,95.1,2.0,2023,20
Chris Godwin,TAM,8,5,58,0,2.0,45,9.0,13,2.6,10.5,0,,0,0.0,0,84.4,2.0,2023,20
Rachaad White,TAM,5,5,30,0,1.0,-11,-2.2,41,8.2,-2.2,1,5.0,0,0.0,0,91.7,2.0,2023,20
David Wells,TAM,2,2,-10,0,1.0,1,0.5,-11,-5.5,0.5,1,2.0,0,0.0,0,79.2,2.0,2023,20
Rakim Jarrett,TAM,1,1,7,0,,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8,2.0,2023,20
Trey Palmer,TAM,2,1,20,0,1.0,16,16.0,4,4.0,19.0,0,,0,0.0,0,85.4,2.0,2023,20
