Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Deshaun Watson,CLE,0,0,0,0,0,2.0,2023,32
Jerome Ford,CLE,4,3,25,1,14,2.0,2023,32
Nick Chubb,CLE,0,0,0,0,0,2.0,2023,32
Elijah Moore,CLE,9,3,36,0,16,2.0,2023,32
Pierre Strong,CLE,1,0,0,0,0,2.0,2023,32
Amari Cooper,CLE,10,7,90,0,23,2.0,2023,32
David Njoku,CLE,4,4,48,0,29,2.0,2023,32
David Bell,CLE,3,3,27,0,14,2.0,2023,32
Donovan Peoples-Jones,CLE,4,1,7,0,7,2.0,2023,32
Jordan Akins,CLE,1,1,2,0,2,2.0,2023,32
Harrison Bryant,CLE,2,0,0,0,0,2.0,2023,32
Marquise Goodwin,CLE,2,0,0,0,0,2.0,2023,32
Kenny Pickett,PIT,0,0,0,0,0,2.0,2023,32
Najee Harris,PIT,3,1,0,0,0,2.0,2023,32
Jaylen Warren,PIT,6,4,66,0,30,2.0,2023,32
George Pickens,PIT,10,4,127,1,71,2.0,2023,32
Allen Robinson,PIT,3,2,12,0,7,2.0,2023,32
Miles Boykin,PIT,1,1,5,0,5,2.0,2023,32
Pat Freiermuth,PIT,1,1,2,0,2,2.0,2023,32
Gunner Olszewski,PIT,1,1,0,0,0,2.0,2023,32
Calvin Austin III,PIT,4,1,10,0,10,2.0,2023,32
