Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Fields,CHI,4,3,1,5,2.0,2023,20
Khalil Herbert,CHI,7,35,0,8,2.0,2023,20
Roschon Johnson,CHI,4,32,0,29,2.0,2023,20
D.J. Moore,CHI,0,0,0,0,2.0,2023,20
Cole Kmet,CHI,0,0,0,0,2.0,2023,20
Chase Claypool,CHI,0,0,0,0,2.0,2023,20
Robert Tonyan,CHI,0,0,0,0,2.0,2023,20
Velus Jones Jr.,CHI,1,-3,0,-3,2.0,2023,20
Baker Mayfield,TAM,6,17,0,9,2.0,2023,20
Rachaad White,TAM,17,73,1,13,2.0,2023,20
Chase Edmonds,TAM,2,12,0,14,2.0,2023,20
Deven Thompkins,TAM,1,11,0,11,2.0,2023,20
Sean Tucker,TAM,8,7,0,7,2.0,2023,20
Mike Evans,TAM,0,0,0,0,2.0,2023,20
Chris Godwin,TAM,0,0,0,0,2.0,2023,20
Cade Otton,TAM,0,0,0,0,2.0,2023,20
Trey Palmer,TAM,0,0,0,0,2.0,2023,20
Rakim Jarrett,TAM,0,0,0,0,2.0,2023,20
David Wells,TAM,0,0,0,0,2.0,2023,20
