Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jimmy Garoppolo,LVR,0,0,0,0,0,2.0,2023,19
Tre Tucker,LVR,1,0,0,0,0,2.0,2023,19
Zamir White,LVR,0,0,0,0,0,2.0,2023,19
Davante Adams,LVR,8,6,84,1,21,2.0,2023,19
Hunter Renfrow,LVR,1,1,23,0,23,2.0,2023,19
Austin Hooper,LVR,2,2,20,0,15,2.0,2023,19
Ameer Abdullah,LVR,3,1,5,0,5,2.0,2023,19
Michael Mayer,LVR,1,1,2,0,2,2.0,2023,19
DeAndre Carter,LVR,1,0,0,0,0,2.0,2023,19
Josh Jacobs,LVR,6,5,51,0,12,2.0,2023,19
Josh Allen,BUF,0,0,0,0,0,2.0,2023,19
James Cook,BUF,4,4,36,0,26,2.0,2023,19
Damien Harris,BUF,0,0,0,0,0,2.0,2023,19
Latavius Murray,BUF,2,2,9,0,8,2.0,2023,19
Gabriel Davis,BUF,7,6,92,1,40,2.0,2023,19
Stefon Diggs,BUF,7,7,66,0,17,2.0,2023,19
Dalton Kincaid,BUF,6,5,43,0,14,2.0,2023,19
Khalil Shakir,BUF,1,1,11,1,11,2.0,2023,19
Dawson Knox,BUF,5,3,10,1,7,2.0,2023,19
Deonte Harty,BUF,3,2,4,0,8,2.0,2023,19
Reggie Gilliam,BUF,1,1,3,0,3,2.0,2023,19
Kyle Allen,BUF,0,0,0,0,0,2.0,2023,19
