Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Vikings,-6.0,7.44,12.34,-4.9,-13.3,-14.53,-1.56,-13.44,1.5,0.51,-4.76,3.66,3.42,-4.24,2.43,2.0,2023,17
Eagles,6.0,14.53,1.56,13.44,-1.5,-7.44,-12.34,4.9,13.3,-0.51,-3.66,4.76,4.24,-3.42,-2.43,2.0,2023,17
