Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,1.0,13.12,5.06,7.89,-2.93,-7.85,-9.37,0.1,0.0,-0.97,-3.32,2.38,0.76,-0.76,-0.03,2.0,2023,18
Packers,-1.0,7.85,9.37,-0.1,0.0,-13.12,-5.06,-7.89,2.93,0.97,-2.38,3.32,0.76,-0.76,0.03,2.0,2023,18
