Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Justin Fields,CHI,0,0,0,0,0,2.0,2023,20
Khalil Herbert,CHI,3,1,23,0,23,2.0,2023,20
Roschon Johnson,CHI,2,2,10,0,8,2.0,2023,20
D.J. Moore,CHI,7,6,104,0,33,2.0,2023,20
Cole Kmet,CHI,6,4,38,0,11,2.0,2023,20
Chase Claypool,CHI,8,3,36,1,20,2.0,2023,20
Robert Tonyan,CHI,2,0,0,0,0,2.0,2023,20
Velus Jones Jr.,CHI,0,0,0,0,0,2.0,2023,20
Baker Mayfield,TAM,0,0,0,0,0,2.0,2023,20
Rachaad White,TAM,5,5,30,0,9,2.0,2023,20
Chase Edmonds,TAM,0,0,0,0,0,2.0,2023,20
Deven Thompkins,TAM,0,0,0,0,0,2.0,2023,20
Sean Tucker,TAM,0,0,0,0,0,2.0,2023,20
Mike Evans,TAM,8,6,171,1,70,2.0,2023,20
Chris Godwin,TAM,8,5,58,0,24,2.0,2023,20
Cade Otton,TAM,6,6,41,0,9,2.0,2023,20
Trey Palmer,TAM,2,1,20,0,20,2.0,2023,20
Rakim Jarrett,TAM,1,1,7,0,7,2.0,2023,20
David Wells,TAM,2,2,-10,0,1,2.0,2023,20
