Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,-10.0,-7.04,-7.2,0.91,-8.35,-14.15,-13.85,-1.44,0.0,8.78,-2.44,3.05,4.69,-3.75,7.23,2.0,2023,20
Buccaneers,10.0,14.15,13.85,1.44,0.0,7.04,7.2,-0.91,8.35,-8.78,-3.05,2.44,3.75,-4.69,-7.23,2.0,2023,20
