Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
T.J. Edwards,CHI,0,6,6,100.0%,45.0,7.5,7.5,0.0,97.9,4.2,25.0,20.0,1,0,0,0.0,0,12,0,0.0%,2.0,2023,20
Tyrique Stevenson,CHI,0,7,5,71.4%,140.0,28.0,20.0,1.0,153.3,15.6,83.0,57.0,0,0,0,0.0,0,7,0,0.0%,2.0,2023,20
Greg Stroman,CHI,0,3,3,100.0%,25.0,8.3,8.3,0.0,101.4,3.7,11.0,14.0,4,0,0,0.0,0,7,0,0.0%,2.0,2023,20
Tremaine Edmunds,CHI,0,3,3,100.0%,-4.0,-1.3,-1.3,0.0,79.2,0.7,2.0,-6.0,2,0,0,0.0,0,15,2,11.8%,2.0,2023,20
Jack Sanborn,CHI,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,2.5,5.0,12.0,2,0,0,0.0,0,4,4,50.0%,2.0,2023,20
Jaylon Johnson,CHI,0,3,2,66.7%,25.0,12.5,8.3,0.0,92.4,13.7,18.0,7.0,0,0,0,0.0,0,4,0,0.0%,2.0,2023,20
Andrew Billings,CHI,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-1.0,-1.0,4.0,0,1,0,0.0,1,2,0,0.0%,2.0,2023,20
Dominique Robinson,CHI,0,2,1,50.0%,3.0,3.0,1.5,0.0,56.2,-3.0,-7.0,10.0,0,1,0,0.0,1,1,0,0.0%,2.0,2023,20
Jaylon Jones,CHI,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,0,0,0,0.0,0,2,0,0.0%,2.0,2023,20
Terell Smith,CHI,0,2,1,50.0%,20.0,20.0,10.0,0.0,85.4,19.0,16.0,4.0,0,0,0,0.0,0,0,0,,2.0,2023,20
Eddie Jackson,CHI,0,1,1,100.0%,24.0,24.0,24.0,0.0,118.7,20.0,20.0,4.0,0,0,0,0.0,0,0,0,,2.0,2023,20
Elijah Hicks,CHI,0,1,1,100.0%,36.0,36.0,36.0,0.0,118.7,15.0,15.0,21.0,1,0,0,0.0,0,6,2,25.0%,2.0,2023,20
Rasheem Green,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,2.0,2023,20
DeMarcus Walker,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,2.0,2023,20
Justin Jones,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,2.0,2023,20
Yannick Ngakoue,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,2,50.0%,2.0,2023,20
Jaquan Brisker,CHI,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,5,0,0.0%,2.0,2023,20
Zacch Pickens,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,2.0,2023,20
Lavonte David,TAM,0,6,5,83.3%,39.0,7.8,6.5,0.0,93.7,5.0,19.0,20.0,1,0,0,0.0,0,2,3,60.0%,2.0,2023,20
Devin White,TAM,0,4,4,100.0%,74.0,18.5,18.5,0.0,118.7,1.8,7.0,67.0,1,0,1,0.0,1,2,2,50.0%,2.0,2023,20
Jamel Dean,TAM,0,4,4,100.0%,83.0,20.8,20.8,1.0,158.3,16.8,67.0,16.0,0,0,0,0.0,0,8,0,0.0%,2.0,2023,20
Christian Izien,TAM,1,4,2,50.0%,16.0,8.0,4.0,0.0,20.8,1.8,10.0,6.0,2,0,0,0.0,0,4,1,20.0%,2.0,2023,20
Zyon McCollum,TAM,0,4,2,50.0%,7.0,3.5,1.8,0.0,56.2,6.3,2.0,5.0,0,0,0,0.0,0,3,1,25.0%,2.0,2023,20
Antoine Winfield Jr.,TAM,0,5,1,20.0%,20.0,20.0,4.0,1.0,83.3,15.6,20.0,0.0,2,0,0,0.0,0,3,0,0.0%,2.0,2023,20
Vita Vea,TAM,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,1,1,1.5,4,3,1,25.0%,2.0,2023,20
Joe Tryon-Shoyinka,TAM,0,0,0,,,,,,,,,,0,0,1,2.0,3,4,1,20.0%,2.0,2023,20
Greg Gaines,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,2.0,2023,20
Shaquil Barrett,TAM,1,1,0,0.0%,,,0.0,,0.0,-2.0,,,3,0,0,1.0,1,2,0,0.0%,2.0,2023,20
Cam Gill,TAM,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,2.0,2023,20
Logan Hall,TAM,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,2.0,2023,20
YaYa Diaby,TAM,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,0,0,0,0.0,0,1,0,0.0%,2.0,2023,20
Ryan Neal,TAM,0,0,0,,,,,,,,,,2,0,0,0.0,0,8,0,0.0%,2.0,2023,20
