Player,Pos,home_team,team,week,year,game_id
Patrick Mahomes,QB,0,Chiefs,2.0,2023,24
Isiah Pacheco,RB,0,Chiefs,2.0,2023,24
Marquez Valdes-Scantling,WR,0,Chiefs,2.0,2023,24
Justin Watson,WR,0,Chiefs,2.0,2023,24
Noah Gray,TE,0,Chiefs,2.0,2023,24
Travis Kelce,TE,0,Chiefs,2.0,2023,24
Jawaan Taylor,T,0,Chiefs,2.0,2023,24
Donovan Smith,T,0,Chiefs,2.0,2023,24
Joe Thuney,G,0,Chiefs,2.0,2023,24
Trey Smith,G,0,Chiefs,2.0,2023,24
Creed Humphrey,C,0,Chiefs,2.0,2023,24
Michael Danna,DE,0,Chiefs,2.0,2023,24
George Karlaftis III,DE,0,Chiefs,2.0,2023,24
Chris Jones,DT,0,Chiefs,2.0,2023,24
Derrick Nnadi,DT,0,Chiefs,2.0,2023,24
Nick Bolton,LB,0,Chiefs,2.0,2023,24
Willie Gay Jr.,LB,0,Chiefs,2.0,2023,24
L'Jarius Sneed,CB,0,Chiefs,2.0,2023,24
Trent McDuffie,CB,0,Chiefs,2.0,2023,24
Joshua Williams,DB,0,Chiefs,2.0,2023,24
Justin Reid,S,0,Chiefs,2.0,2023,24
Bryan Cook,S,0,Chiefs,2.0,2023,24
