Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA,week,year,game_id
1.0,7:27,1.0,10.0,IND 34,14.0,0.0,C.J. Stroud pass complete short right to Tank Dell for 9 yards (tackle by Darrell Baker),3.31,3.99,2.0,2023,22
1.0,6:55,2.0,1.0,IND 25,14.0,0.0,C.J. Stroud pass incomplete short right,3.99,3.27,2.0,2023,22
1.0,6:48,3.0,1.0,IND 25,14.0,0.0,Andrew Beck up the middle for 2 yards (tackle by Tyquan Lewis),3.27,4.04,2.0,2023,22
1.0,6:13,1.0,10.0,IND 23,14.0,0.0,Dameon Pierce left end for 4 yards (tackle by E.J. Speed),4.04,4.05,2.0,2023,22
1.0,5:33,2.0,6.0,IND 19,14.0,0.0,C.J. Stroud pass incomplete short right intended for Robert Woods,4.05,3.34,2.0,2023,22
1.0,5:27,3.0,6.0,IND 19,14.0,0.0,C.J. Stroud pass complete short middle to Robert Woods for 5 yards (tackle by E.J. Speed),3.34,2.66,2.0,2023,22
1.0,5:05,4.0,1.0,IND 14,14.0,0.0,Dare Ogunbowale up the middle for 2 yards (tackle by Zaire Franklin),2.66,4.78,2.0,2023,22
1.0,4:24,1.0,10.0,IND 12,14.0,0.0,Dameon Pierce right guard for -1 yards (tackle by E.J. Speed),4.78,3.94,2.0,2023,22
1.0,3:43,2.0,11.0,IND 13,14.0,0.0,"Penalty on Tyquan Lewis: Neutral Zone Infraction, 5 yards (accepted) (no play)",3.94,4.83,2.0,2023,22
1.0,3:32,2.0,6.0,IND 8,14.0,0.0,C.J. Stroud pass incomplete short right intended for Robert Woods,4.83,3.93,2.0,2023,22
1.0,3:19,3.0,6.0,IND 8,14.0,6.0,"C.J. Stroud pass complete short middle to Nico Collins for 8 yards, touchdown",3.93,7.0,2.0,2023,22
1.0,3:14,,,IND 15,14.0,7.0,Ka'imi Fairbairn kicks extra point good,0.0,0.0,2.0,2023,22
1.0,3:14,,,HOU 35,14.0,7.0,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
1.0,3:14,1.0,10.0,IND 25,14.0,7.0,Anthony Richardson pass incomplete short left,0.61,0.06,2.0,2023,22
1.0,3:08,2.0,10.0,IND 25,14.0,7.0,Zack Moss up the middle for 3 yards (tackle by Denzel Perryman and Christian Harris),0.06,-0.23,2.0,2023,22
1.0,2:24,3.0,7.0,IND 28,14.0,7.0,Anthony Richardson pass incomplete short right intended for Kylen Granson,-0.23,-1.5,2.0,2023,22
1.0,2:19,4.0,7.0,IND 28,14.0,7.0,Rigoberto Sanchez punts 38 yards downed by E.J. Speed,-1.5,-1.2,2.0,2023,22
1.0,2:11,1.0,10.0,HOU 34,14.0,7.0,C.J. Stroud pass incomplete short right,1.2,0.66,2.0,2023,22
1.0,2:03,2.0,10.0,HOU 34,14.0,7.0,Dameon Pierce left end for 3 yards (tackle by Shaquille Leonard and Eric Johnson),0.66,0.37,2.0,2023,22
1.0,1:26,3.0,7.0,HOU 37,14.0,7.0,C.J. Stroud sacked by E.J. Speed for -9 yards,0.37,-1.5,2.0,2023,22
1.0,0:46,4.0,16.0,HOU 28,14.0,7.0,"Ty Zentner punts 40 yards, fair catch by Isaiah McKenzie at IND-32",-1.5,-1.07,2.0,2023,22
1.0,0:38,1.0,10.0,IND 32,14.0,7.0,Zack Moss right tackle for 5 yards (tackle by M.J. Stewart and Denzel Perryman),1.07,1.2,2.0,2023,22
1.0,0:08,2.0,5.0,IND 37,14.0,7.0,"Penalty on Quenton Nelson: False Start, 5 yards (accepted) (no play)",1.2,0.53,2.0,2023,22
2.0,15:00,2.0,10.0,IND 32,14.0,7.0,Anthony Richardson pass incomplete short middle intended for Michael Pittman,0.53,-0.16,2.0,2023,22
2.0,14:57,3.0,10.0,IND 32,14.0,7.0,"Anthony Richardson pass complete short left to Josh Downs for no gain. Penalty on Braden Smith: Offensive Holding, 10 yards (accepted) (no play)",-0.16,-1.48,2.0,2023,22
2.0,14:30,3.0,20.0,IND 22,14.0,7.0,"Anthony Richardson pass complete short right to Zack Moss for 6 yards (tackle by M.J. Stewart) Penalty on IND: Illegal Formation, 5 yards (declined)",-1.48,-1.5,2.0,2023,22
2.0,14:04,4.0,14.0,IND 28,14.0,7.0,"Rigoberto Sanchez punts 51 yards, returned by Robert Woods for 7 yards (tackle by Kylen Granson)",-1.5,-0.81,2.0,2023,22
2.0,13:52,1.0,10.0,HOU 28,14.0,7.0,Dameon Pierce up the middle for 10 yards (tackle by Kwity Paye),0.81,1.47,2.0,2023,22
2.0,13:28,1.0,10.0,HOU 38,14.0,7.0,Dameon Pierce left tackle for 2 yards (tackle by Julian Blackmon and Zaire Franklin),1.47,1.19,2.0,2023,22
2.0,13:00,2.0,8.0,HOU 40,14.0,7.0,C.J. Stroud pass incomplete deep left intended for Dalton Schultz (defended by Dallis Flowers),1.19,0.5,2.0,2023,22
2.0,12:55,3.0,8.0,HOU 40,14.0,7.0,C.J. Stroud pass incomplete short left intended for Tank Dell,0.5,-0.72,2.0,2023,22
2.0,12:52,4.0,8.0,HOU 40,14.0,7.0,"Ty Zentner punts 36 yards, returned by Isaiah McKenzie for no gain (tackle by Ka'dar Hollman)",-0.72,-0.54,2.0,2023,22
2.0,12:45,1.0,10.0,IND 24,14.0,7.0,Gardner Minshew pass complete short right to Alec Pierce for 8 yards (tackle by Denzel Perryman),0.54,1.08,2.0,2023,22
2.0,12:09,2.0,2.0,IND 32,14.0,7.0,Zack Moss left tackle for 6 yards (tackle by Derek Stingley),1.08,1.47,2.0,2023,22
2.0,11:39,1.0,10.0,IND 38,14.0,7.0,"Penalty on Kylen Granson: False Start, 5 yards (accepted) (no play)",1.47,1.14,2.0,2023,22
2.0,11:18,1.0,15.0,IND 33,14.0,7.0,Zack Moss right guard for 6 yards (tackle by DeAndre Houston-Carson and M.J. Stewart),1.14,1.13,2.0,2023,22
2.0,10:40,2.0,8.0,IND 39,14.0,7.0,Gardner Minshew pass complete deep right to Will Mallory for 43 yards (tackle by DeAndre Houston-Carson),1.13,4.37,2.0,2023,22
2.0,10:13,1.0,10.0,HOU 18,14.0,7.0,Zack Moss right tackle for 7 yards (tackle by M.J. Stewart),4.37,5.01,2.0,2023,22
2.0,9:47,2.0,3.0,HOU 11,20.0,7.0,"Zack Moss right tackle for 11 yards, touchdown",5.01,7.0,2.0,2023,22
2.0,9:43,,,HOU 15,21.0,7.0,Matt Gay kicks extra point good,0.0,0.0,2.0,2023,22
2.0,9:43,,,IND 35,21.0,7.0,"Matt Gay kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
2.0,9:43,1.0,10.0,HOU 25,21.0,7.0,C.J. Stroud pass complete deep middle to Nico Collins for 24 yards (tackle by Kenny Moore),0.61,2.19,2.0,2023,22
2.0,9:15,1.0,10.0,HOU 49,21.0,7.0,C.J. Stroud pass complete short right to Tank Dell for 9 yards (tackle by Kenny Moore),2.19,2.86,2.0,2023,22
2.0,8:42,2.0,1.0,IND 42,21.0,7.0,"Penalty on Grover Stewart: Neutral Zone Infraction, 5 yards (accepted) (no play)",2.86,3.12,2.0,2023,22
2.0,8:23,1.0,10.0,IND 37,21.0,7.0,Devin Singletary right guard for 5 yards (tackle by Zaire Franklin),3.12,3.25,2.0,2023,22
2.0,7:45,2.0,5.0,IND 32,21.0,7.0,Devin Singletary right guard for 2 yards (tackle by DeForest Buckner),3.25,2.81,2.0,2023,22
2.0,7:09,3.0,3.0,IND 30,21.0,7.0,C.J. Stroud pass complete to Nico Collins for no gain (no play),2.81,2.15,2.0,2023,22
2.0,6:41,3.0,8.0,IND 35,21.0,7.0,C.J. Stroud pass complete deep left to Robert Woods for 19 yards (tackle by E.J. Speed),2.15,4.51,2.0,2023,22
2.0,6:00,1.0,10.0,IND 16,21.0,7.0,Dameon Pierce left guard for 5 yards (tackle by Kwity Paye and Zaire Franklin),4.51,4.76,2.0,2023,22
2.0,5:17,2.0,5.0,IND 11,21.0,7.0,Dameon Pierce right guard for no gain (tackle by Tyquan Lewis and Julian Blackmon),4.76,3.94,2.0,2023,22
2.0,4:34,3.0,5.0,IND 11,21.0,7.0,C.J. Stroud pass incomplete short middle intended for Dalton Schultz,3.94,2.75,2.0,2023,22
2.0,4:28,4.0,5.0,IND 11,21.0,10.0,Ka'imi Fairbairn 29 yard field goal good,2.75,3.0,2.0,2023,22
2.0,4:25,,,HOU 35,21.0,10.0,"Ka'imi Fairbairn kicks off 64 yards,",0.0,0.61,2.0,2023,22
2.0,4:25,1.0,10.0,IND 25,21.0,10.0,Gardner Minshew pass complete short left to Kylen Granson for 1 yard (tackle by Sheldon Rankins),0.61,0.2,2.0,2023,22
2.0,3:44,2.0,9.0,IND 26,21.0,10.0,Zack Moss right tackle for 5 yards (tackle by Tavierre Thomas),0.2,0.17,2.0,2023,22
2.0,3:04,3.0,4.0,IND 31,21.0,10.0,Gardner Minshew pass complete short right to Josh Downs for 12 yards (tackle by Tavierre Thomas),0.17,1.8,2.0,2023,22
2.0,2:37,1.0,10.0,IND 43,21.0,10.0,Zack Moss right tackle for 6 yards (tackle by Jerry Hughes),1.8,2.06,2.0,2023,22
2.0,2:00,2.0,4.0,IND 49,21.0,10.0,Gardner Minshew scrambles up the middle for 1 yard (tackle by M.J. Stewart),2.06,1.49,2.0,2023,22
2.0,1:54,,,,,,Timeout #1 by Houston Texans,,,2.0,2023,22
2.0,1:54,3.0,3.0,IND 50,21.0,10.0,Gardner Minshew pass complete short right to Michael Pittman for 8 yards (tackle by Tavierre Thomas),1.49,2.79,2.0,2023,22
2.0,1:21,1.0,10.0,HOU 42,21.0,10.0,Gardner Minshew pass complete short right to Zack Moss for 7 yards (tackle by Henry To'oTo'o),2.79,3.19,2.0,2023,22
2.0,1:15,2.0,3.0,HOU 35,21.0,10.0,Gardner Minshew pass incomplete short right intended for Michael Pittman,3.19,2.48,2.0,2023,22
2.0,1:04,3.0,3.0,HOU 35,21.0,10.0,Gardner Minshew pass complete short middle to Will Mallory for 6 yards (tackle by Denzel Perryman),2.48,3.64,2.0,2023,22
2.0,0:52,1.0,10.0,HOU 29,21.0,10.0,Gardner Minshew pass complete short left to Michael Pittman for 11 yards (tackle by Steven Nelson),3.64,4.37,2.0,2023,22
2.0,0:47,1.0,10.0,HOU 18,21.0,10.0,Gardner Minshew pass incomplete short left,4.37,3.8,2.0,2023,22
2.0,0:44,2.0,10.0,HOU 18,21.0,10.0,Gardner Minshew pass complete short left to Zack Moss for 3 yards (tackle by Henry To'oTo'o),3.8,3.46,2.0,2023,22
2.0,0:37,,,,,,Timeout #1 by Indianapolis Colts,,,2.0,2023,22
2.0,0:37,3.0,7.0,HOU 15,21.0,10.0,Gardner Minshew pass complete short right to Josh Downs for 11 yards (tackle by Derek Stingley),3.46,6.28,2.0,2023,22
2.0,0:15,1.0,4.0,HOU 4,27.0,10.0,"Gardner Minshew pass complete to Kylen Granson for 3 yards Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Gardner Minshew pass complete short left to Kylen Granson for 4 yards, touchdown",6.28,7.0,2.0,2023,22
2.0,0:10,,,HOU 15,28.0,10.0,Matt Gay kicks extra point good,0.0,0.0,2.0,2023,22
2.0,0:10,,,IND 35,28.0,10.0,"Matt Gay kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
2.0,0:10,1.0,10.0,HOU 25,28.0,10.0,C.J. Stroud kneels for -1 yards,0.61,-0.07,2.0,2023,22
3.0,15:00,,,IND 35,28.0,10.0,"Matt Gay kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
3.0,15:00,1.0,10.0,HOU 25,28.0,10.0,"C.J. Stroud aborted snap, recovered by Tank Dell at HOU-16 (tackle by Zaire Franklin)",0.61,-1.29,2.0,2023,22
3.0,14:19,2.0,19.0,HOU 16,28.0,10.0,C.J. Stroud pass complete short right to Tank Dell for 6 yards (tackle by Darrell Baker),-1.29,-1.02,2.0,2023,22
3.0,13:47,3.0,13.0,HOU 22,28.0,10.0,C.J. Stroud pass complete deep middle to Nico Collins for 20 yards (tackle by Julian Blackmon),-1.02,1.73,2.0,2023,22
3.0,13:20,1.0,10.0,HOU 42,28.0,10.0,Dare Ogunbowale left guard for 2 yards (tackle by Grover Stewart and Zaire Franklin),1.73,1.46,2.0,2023,22
3.0,12:47,2.0,8.0,HOU 44,28.0,10.0,Dameon Pierce right guard for 3 yards (tackle by Kenny Moore and Shaquille Leonard),1.46,1.16,2.0,2023,22
3.0,12:09,3.0,5.0,HOU 47,28.0,10.0,C.J. Stroud pass complete short middle to Tank Dell for 4 yards (tackle by Julian Blackmon),1.16,0.0,2.0,2023,22
3.0,11:38,4.0,1.0,IND 49,28.0,10.0,"C.J. Stroud left tackle for no gain. C.J. Stroud fumbles (forced by E.J. Speed), recovered by Julian Blackmon at IND-47 (tackle by E.J. Speed) C.J. Stroud left tackle for 3 yards (tackle by E.J. Speed) (no play)",0.0,2.65,2.0,2023,22
3.0,11:25,1.0,10.0,IND 44,28.0,10.0,C.J. Stroud sacked by Taven Bryan for -4 yards,2.65,1.57,2.0,2023,22
3.0,10:46,2.0,14.0,IND 48,28.0,10.0,C.J. Stroud scrambles for 2 yards (tackle by Kenny Moore),1.57,1.16,2.0,2023,22
3.0,9:38,3.0,12.0,IND 46,28.0,10.0,C.J. Stroud pass complete short left to Dameon Pierce for -5 yards (tackle by Kenny Moore),1.16,-0.13,2.0,2023,22
3.0,9:15,4.0,17.0,HOU 49,28.0,10.0,"Ty Zentner punts 51 yards, touchback.",-0.13,-0.28,2.0,2023,22
3.0,9:08,1.0,10.0,IND 20,28.0,10.0,Zack Moss up the middle for 10 yards (tackle by Grayland Arnold and Tavierre Thomas),0.28,0.94,2.0,2023,22
3.0,8:27,1.0,10.0,IND 30,28.0,10.0,Gardner Minshew pass complete short right to Michael Pittman for 4 yards (tackle by Derek Stingley and Henry To'oTo'o),0.94,0.93,2.0,2023,22
3.0,8:10,2.0,6.0,IND 34,28.0,10.0,Gardner Minshew pass complete deep left to Alec Pierce for 20 yards (tackle by M.J. Stewart),0.93,2.52,2.0,2023,22
3.0,7:46,1.0,10.0,HOU 46,28.0,10.0,Gardner Minshew pass complete short right to Michael Pittman for 7 yards (tackle by Derek Stingley),2.52,2.92,2.0,2023,22
3.0,7:15,2.0,3.0,HOU 39,28.0,10.0,Gardner Minshew pass complete short right to Michael Pittman for 6 yards (tackle by Derek Stingley),2.92,3.38,2.0,2023,22
3.0,6:45,1.0,10.0,HOU 33,28.0,10.0,Gardner Minshew pass incomplete deep right intended for Michael Pittman,3.38,2.84,2.0,2023,22
3.0,6:35,2.0,10.0,HOU 33,28.0,10.0,Gardner Minshew pass incomplete short right intended for Josh Downs,2.84,2.15,2.0,2023,22
3.0,6:32,3.0,10.0,HOU 33,28.0,10.0,Gardner Minshew pass complete short right to Josh Downs for 9 yards (tackle by Henry To'oTo'o and M.J. Stewart),2.15,2.02,2.0,2023,22
3.0,5:54,,,,,,Timeout #1 by Indianapolis Colts,,,2.0,2023,22
3.0,5:54,4.0,1.0,HOU 24,31.0,10.0,Matt Gay 42 yard field goal good,2.02,3.0,2.0,2023,22
3.0,5:50,,,IND 35,31.0,10.0,"Matt Gay kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
3.0,5:50,1.0,10.0,HOU 25,31.0,10.0,"Devin Singletary right guard for no gain. Penalty on Dayo Odeyingbo: Defensive Offside, 5 yards (accepted) (no play)",0.61,1.34,2.0,2023,22
3.0,5:34,1.0,5.0,HOU 30,31.0,10.0,Devin Singletary right guard for 4 yards (tackle by Grover Stewart),1.34,1.28,2.0,2023,22
3.0,4:46,2.0,1.0,HOU 34,31.0,10.0,C.J. Stroud pass complete short right to Dalton Schultz for 4 yards (tackle by Julian Blackmon),1.28,1.47,2.0,2023,22
3.0,4:13,1.0,10.0,HOU 38,31.0,10.0,Devin Singletary right guard for 3 yards (tackle by Zaire Franklin and Grover Stewart),1.47,1.33,2.0,2023,22
3.0,3:41,2.0,7.0,HOU 41,31.0,10.0,Dameon Pierce right guard for no gain (tackle by Zaire Franklin),1.33,0.63,2.0,2023,22
3.0,3:03,3.0,7.0,HOU 41,31.0,10.0,"Jarrett Patterson aborted snap, recovered by C.J. Stroud at HOU-41 C.J. Stroud pass complete short right to Robert Woods for 8 yards (tackle by E.J. Speed)",0.63,2.19,2.0,2023,22
3.0,2:38,1.0,10.0,HOU 49,31.0,10.0,C.J. Stroud pass incomplete short right intended for Dalton Schultz,2.19,1.65,2.0,2023,22
3.0,2:33,2.0,10.0,HOU 49,31.0,10.0,C.J. Stroud pass complete deep middle to Nico Collins for 25 yards (tackle by Rodney Thomas),1.65,3.84,2.0,2023,22
3.0,1:56,1.0,10.0,IND 26,31.0,10.0,C.J. Stroud pass complete short right to Tank Dell for 13 yards (tackle by Darrell Baker),3.84,4.71,2.0,2023,22
3.0,1:13,1.0,10.0,IND 13,31.0,10.0,C.J. Stroud pass complete short middle to Dameon Pierce for 9 yards (tackle by Zaire Franklin),4.71,5.73,2.0,2023,22
3.0,0:52,2.0,1.0,IND 4,31.0,10.0,"Dameon Pierce for no gain. Penalty on Dayo Odeyingbo: Defensive Offside, 2 yards (accepted) (no play)",5.73,6.74,2.0,2023,22
3.0,0:28,1.0,2.0,IND 2,31.0,10.0,Dameon Pierce right tackle for no gain (tackle by Kwity Paye),6.74,5.72,2.0,2023,22
4.0,15:00,2.0,2.0,IND 2,31.0,10.0,Andrew Beck up the middle for no gain (tackle by DeForest Buckner and Kwity Paye),5.72,4.95,2.0,2023,22
4.0,14:17,3.0,2.0,IND 2,31.0,10.0,"C.J. Stroud pass complete to Tank Dell for no gain, touchdown. Penalty on Josh Jones: Offensive Holding, 10 yards (accepted) (no play)",4.95,3.1,2.0,2023,22
4.0,14:11,3.0,12.0,IND 12,31.0,10.0,C.J. Stroud sacked by Kwity Paye for -6 yards,3.1,2.25,2.0,2023,22
4.0,13:28,4.0,18.0,IND 18,31.0,13.0,Ka'imi Fairbairn 36 yard field goal good,2.25,3.0,2.0,2023,22
4.0,13:24,,,HOU 35,31.0,13.0,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
4.0,13:24,1.0,10.0,IND 25,31.0,13.0,Zack Moss left guard for no gain (tackle by Denzel Perryman),0.61,0.06,2.0,2023,22
4.0,12:42,2.0,10.0,IND 25,31.0,13.0,Gardner Minshew pass complete short right to Michael Pittman for 3 yards (tackle by M.J. Stewart),0.06,-0.23,2.0,2023,22
4.0,11:57,3.0,7.0,IND 28,31.0,13.0,"Gardner Minshew pass complete short right to Michael Pittman for 5 yards (tackle by Sheldon Rankins). Penalty on Wesley French: Ineligible Downfield Pass, 5 yards (declined)",-0.23,-1.18,2.0,2023,22
4.0,11:41,4.0,2.0,IND 33,31.0,13.0,"Rigoberto Sanchez punts 47 yards, returned by Tank Dell for 13 yards (tackle by Nick Cross)",-1.18,-1.14,2.0,2023,22
4.0,11:29,1.0,10.0,HOU 33,31.0,13.0,Dameon Pierce up the middle for 3 yards (tackle by Shaquille Leonard),1.14,1.0,2.0,2023,22
4.0,10:49,2.0,7.0,HOU 36,31.0,13.0,C.J. Stroud pass complete deep right to Robert Woods for 25 yards (tackle by Rodney Thomas),1.0,2.98,2.0,2023,22
4.0,10:24,1.0,10.0,IND 39,31.0,13.0,C.J. Stroud pass incomplete short right intended for Dameon Pierce,2.98,2.44,2.0,2023,22
4.0,10:15,2.0,10.0,IND 39,31.0,13.0,C.J. Stroud pass complete short middle to Brevin Jordan for 16 yards (tackle by Zaire Franklin),2.44,4.04,2.0,2023,22
4.0,9:54,1.0,10.0,IND 23,31.0,19.0,"C.J. Stroud pass complete short right to Tank Dell for 23 yards, touchdown",4.04,7.0,2.0,2023,22
4.0,9:48,,,IND 15,31.0,20.0,Ka'imi Fairbairn kicks extra point good,0.0,0.0,2.0,2023,22
4.0,9:48,,,HOU 35,31.0,20.0,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.0,0.61,2.0,2023,22
4.0,9:48,1.0,10.0,IND 25,31.0,20.0,Zack Moss left guard for 8 yards (tackle by Will Anderson),0.61,1.14,2.0,2023,22
4.0,9:07,2.0,2.0,IND 33,31.0,20.0,Zack Moss left tackle for 5 yards (tackle by Sheldon Rankins and Henry To'oTo'o),1.14,1.47,2.0,2023,22
4.0,8:21,1.0,10.0,IND 38,31.0,20.0,Zack Moss up the middle for 2 yards (tackle by Will Anderson),1.47,1.19,2.0,2023,22
4.0,7:37,2.0,8.0,IND 40,31.0,20.0,Zack Moss up the middle for 4 yards (tackle by Maliek Collins),1.19,1.02,2.0,2023,22
4.0,6:54,3.0,4.0,IND 44,31.0,20.0,Gardner Minshew pass complete short middle to Zack Moss for 3 yards (tackle by Tavierre Thomas and Henry To'oTo'o),1.02,-0.26,2.0,2023,22
4.0,6:07,,,,,,Timeout #1 by Houston Texans,,,2.0,2023,22
4.0,6:07,4.0,1.0,IND 47,31.0,20.0,"Rigoberto Sanchez punts 41 yards, fair catch by Robert Woods at HOU-12",-0.26,0.35,2.0,2023,22
4.0,6:00,1.0,10.0,HOU 12,31.0,20.0,C.J. Stroud pass incomplete short right intended for Tank Dell,-0.35,-0.78,2.0,2023,22
4.0,5:53,2.0,10.0,HOU 12,31.0,20.0,Dameon Pierce left tackle for -1 yards (tackle by DeForest Buckner and Grover Stewart),-0.78,-1.54,2.0,2023,22
4.0,5:20,3.0,11.0,HOU 11,31.0,20.0,C.J. Stroud pass complete short right to Dalton Schultz for 8 yards (tackle by Zaire Franklin),-1.54,-2.14,2.0,2023,22
4.0,4:47,4.0,3.0,HOU 19,31.0,20.0,C.J. Stroud pass complete short right to Robert Woods for 10 yards (tackle by Julian Blackmon),-2.14,0.87,2.0,2023,22
4.0,4:27,1.0,10.0,HOU 29,31.0,20.0,C.J. Stroud pass incomplete short left intended for Nico Collins,0.87,0.33,2.0,2023,22
4.0,4:20,2.0,10.0,HOU 29,31.0,20.0,C.J. Stroud pass incomplete deep left intended for Robert Woods,0.33,-0.36,2.0,2023,22
4.0,4:12,3.0,10.0,HOU 29,31.0,20.0,C.J. Stroud pass complete short right to Nico Collins for 32 yards (tackle by Rodney Thomas),-0.36,2.98,2.0,2023,22
4.0,3:47,1.0,10.0,IND 39,31.0,20.0,C.J. Stroud pass complete short middle to Dalton Schultz for 14 yards (tackle by Julian Blackmon),2.98,3.91,2.0,2023,22
4.0,3:28,1.0,10.0,IND 25,31.0,20.0,C.J. Stroud pass complete short middle to Dalton Schultz for 8 yards (tackle by Zaire Franklin),3.91,4.55,2.0,2023,22
4.0,3:03,2.0,2.0,IND 17,31.0,20.0,C.J. Stroud sacked by Jacob Martin for -11 yards,4.55,2.28,2.0,2023,22
4.0,2:48,,,,,,Timeout #2 by Houston Texans,,,2.0,2023,22
4.0,2:48,3.0,13.0,IND 28,31.0,20.0,C.J. Stroud pass incomplete deep right intended for Tank Dell,2.28,1.59,2.0,2023,22
4.0,2:44,4.0,13.0,IND 28,31.0,20.0,"Penalty on Kurt Hinish: False Start, 5 yards (accepted) (no play)",1.59,1.15,2.0,2023,22
4.0,2:44,4.0,18.0,IND 33,31.0,20.0,Ka'imi Fairbairn 51 yard field goal no good,1.15,-1.66,2.0,2023,22
4.0,2:41,1.0,10.0,IND 41,31.0,20.0,Zack Moss left tackle for 2 yards (tackle by Denzel Perryman),1.66,1.39,2.0,2023,22
4.0,2:35,,,,,,Timeout #3 by Houston Texans,,,2.0,2023,22
4.0,2:35,2.0,8.0,IND 43,31.0,20.0,Zack Moss left tackle for 3 yards (tackle by Jonathan Greenard and Will Anderson),1.39,1.09,2.0,2023,22
