Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,28.0,27.19,18.01,9.84,0.0,4.89,-1.1,6.72,13.66,-3.85,-4.66,3.28,1.51,-2.78,-1.2,2.0,2023,19
Raiders,-28.0,-4.89,1.1,-6.72,-13.66,-27.19,-18.01,-9.84,0.0,3.85,-3.28,4.66,2.78,-1.51,1.2,2.0,2023,19
