Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Geno Smith,SEA,3,20,0,15,2.0,2023,23
Kenneth Walker III,SEA,17,43,2,14,2.0,2023,23
Zach Charbonnet,SEA,4,16,0,9,2.0,2023,23
DeeJay Dallas,SEA,1,3,0,3,2.0,2023,23
D.K. Metcalf,SEA,0,0,0,0,2.0,2023,23
Tyler Lockett,SEA,0,0,0,0,2.0,2023,23
Noah Fant,SEA,0,0,0,0,2.0,2023,23
Colby Parkinson,SEA,0,0,0,0,2.0,2023,23
Will Dissly,SEA,0,0,0,0,2.0,2023,23
Jaxon Smith-Njigba,SEA,0,0,0,0,2.0,2023,23
Jake Bobo,SEA,0,0,0,0,2.0,2023,23
Jared Goff,DET,0,0,0,0,2.0,2023,23
David Montgomery,DET,16,67,1,16,2.0,2023,23
Jahmyr Gibbs,DET,7,17,0,8,2.0,2023,23
Kalif Raymond,DET,1,11,0,11,2.0,2023,23
Craig Reynolds,DET,3,7,0,5,2.0,2023,23
Amon-Ra St. Brown,DET,0,0,0,0,2.0,2023,23
Josh Reynolds,DET,0,0,0,0,2.0,2023,23
Sam LaPorta,DET,0,0,0,0,2.0,2023,23
Antoine Green,DET,0,0,0,0,2.0,2023,23
